Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
A0A0M2YBK9,A0A0M2YBK9_BRUML,unreviewed,tRNA-binding protein,Brucella melitensis,115,29459
A0A0M2YCH6,A0A0M2YCH6_BRUML,unreviewed,Pyruvate dehydrogenase E1 component subunit alpha (EC 1.2.4.1),Brucella melitensis,346,29459
A0A1B3RW60,A0A1B3RW60_BRUML,unreviewed,Chromosomal replication initiator protein DnaA,Brucella melitensis,546,29459
A0A0M2Y6Y2,A0A0M2Y6Y2_BRUML,unreviewed,Sigma-54-dependent Fis family transcriptional regulator,Brucella melitensis,453,29459
A0A0M2Y9U6,A0A0M2Y9U6_BRUML,unreviewed,RNA polymerase sigma factor RpoH (RNA polymerase sigma-32 factor),Brucella melitensis,303,29459
A0A0P6THJ4,A0A0P6THJ4_BRUML,unreviewed,Sugar kinase,Brucella melitensis,374,29459
A0A1B3S427,A0A1B3S427_BRUML,unreviewed,"Succinyl-diaminopimelate desuccinylase (SDAP desuccinylase) (EC 3.5.1.18) (N-succinyl-LL-2,6-diaminoheptanedioate amidohydrolase)",Brucella melitensis,395,29459
A0A0M2YEP0,A0A0M2YEP0_BRUML,unreviewed,ATP synthase epsilon chain (ATP synthase F1 sector epsilon subunit) (F-ATPase epsilon subunit),Brucella melitensis,135,29459
A0A0M2Y1A4,A0A0M2Y1A4_BRUML,unreviewed,Type IV secretion protein C,Brucella melitensis,831,29459
A0A0M2Y1J5,A0A0M2Y1J5_BRUML,unreviewed,60 kDa chaperonin (GroEL protein) (Protein Cpn60),Brucella melitensis,546,29459
A0A0M2Y6X5,A0A0M2Y6X5_BRUML,unreviewed,PAS domain-containing sensor histidine kinase,Brucella melitensis,1035,29459
A0A1B3S3D3,A0A1B3S3D3_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,61,29459
A0A1B3S189,A0A1B3S189_BRUML,unreviewed,Peptidase P60,Brucella melitensis,290,29459
A0A1B3RZM0,A0A1B3RZM0_BRUML,unreviewed,Trk system potassium uptake protein,Brucella melitensis,466,29459
A0A0M2Y411,A0A0M2Y411_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,99,29459
A0A1B3S430,A0A1B3S430_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,101,29459
A0A1B3S024,A0A1B3S024_BRUML,unreviewed,Ferric uptake regulation protein,Brucella melitensis,141,29459
A0A0M2Y3B9,A0A0M2Y3B9_BRUML,unreviewed,Type IV secretion system protein VirB7,Brucella melitensis,57,29459
A0A0M2Y7F6,A0A0M2Y7F6_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,256,29459
A0A1B3S2E4,A0A1B3S2E4_BRUML,unreviewed,FAD:protein FMN transferase (EC 2.7.1.180),Brucella melitensis,268,29459
A0A1B3S4H4,A0A1B3S4H4_BRUML,unreviewed,Lytic transglycosylase,Brucella melitensis,412,29459
A0A1B3S421,A0A1B3S421_BRUML,unreviewed,50S ribosomal protein L34,Brucella melitensis,44,29459
A0A1B3S1S5,A0A1B3S1S5_BRUML,unreviewed,Enoyl-CoA hydratase,Brucella melitensis,257,29459
A0A0P7IHV5,A0A0P7IHV5_BRUML,unreviewed,Transposase,Brucella melitensis,201,29459
A0A1B3RWH4,A0A1B3RWH4_BRUML,unreviewed,Two-component system response regulator,Brucella melitensis,187,29459
A0A1B3S0Q0,A0A1B3S0Q0_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,67,29459
A0A1B3S3N3,A0A1B3S3N3_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,631,29459
A0A0M2Y5J0,A0A0M2Y5J0_BRUML,unreviewed,Putative arginyl-tRNA--protein transferase (Arginyltransferase) (R-transferase) (EC 2.3.2.8),Brucella melitensis,249,29459
A0A0M2Y8A3,A0A0M2Y8A3_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,66,29459
A0A0M2Y8V1,A0A0M2Y8V1_BRUML,unreviewed,Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase),Brucella melitensis,217,29459
A0A1B3S4L6,A0A1B3S4L6_BRUML,unreviewed,Shikimate dehydrogenase,Brucella melitensis,272,29459
A0A1C1UMB8,A0A1C1UMB8_BRUML,unreviewed,DNA protecting protein DprA,Brucella melitensis,393,29459
A0A0M2Y2M6,A0A0M2Y2M6_BRUML,unreviewed,2-nitropropane dioxygenase,Brucella melitensis,322,29459
A0A0M2Y4G6,A0A0M2Y4G6_BRUML,unreviewed,Ribulose-phosphate 3-epimerase (EC 5.1.3.1),Brucella melitensis,225,29459
A0A0M2Y9M1,A0A0M2Y9M1_BRUML,unreviewed,50S ribosomal protein L21,Brucella melitensis,142,29459
A0A0P6TKF3,A0A0P6TKF3_BRUML,unreviewed,Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-),Brucella melitensis,281,29459
A0A0M2Y7Q8,A0A0M2Y7Q8_BRUML,unreviewed,30S ribosomal protein S19,Brucella melitensis,92,29459
A0A1B3RWS6,A0A1B3RWS6_BRUML,unreviewed,DNA gyrase inhibitor YacG,Brucella melitensis,71,29459
A0A1B3RYP7,A0A1B3RYP7_BRUML,unreviewed,Threonine--tRNA ligase (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS),Brucella melitensis,658,29459
A0A0M2Y741,A0A0M2Y741_BRUML,unreviewed,NrdH-redoxin,Brucella melitensis,73,29459
A0A0M2Y6E4,A0A0M2Y6E4_BRUML,unreviewed,ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6),Brucella melitensis,249,29459
A0A1B3RZ81,A0A1B3RZ81_BRUML,unreviewed,Shikimate transporter,Brucella melitensis,367,29459
A0A0M2Y4N8,A0A0M2Y4N8_BRUML,unreviewed,"Glutamate-1-semialdehyde 2,1-aminomutase",Brucella melitensis,411,29459
A0A1B3S3F9,A0A1B3S3F9_BRUML,unreviewed,Oxidoreductase,Brucella melitensis,428,29459
A0A0M2Y8D2,A0A0M2Y8D2_BRUML,unreviewed,Prephenate dehydrogenase,Brucella melitensis,321,29459
A0A1B3S2Z2,A0A1B3S2Z2_BRUML,unreviewed,UDP-glucose 4-epimerase GalE,Brucella melitensis,328,29459
A0A1B3S1H6,A0A1B3S1H6_BRUML,unreviewed,MFS transporter,Brucella melitensis,421,29459
A0A0M2Y2H1,A0A0M2Y2H1_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,57,29459
A0A0M2Y5D7,A0A0M2Y5D7_BRUML,unreviewed,Methyltransferase,Brucella melitensis,194,29459
A0A1B3RWK6,A0A1B3RWK6_BRUML,unreviewed,LuxR family transcriptional regulator,Brucella melitensis,235,29459
A0A1B3S3L1,A0A1B3S3L1_BRUML,unreviewed,Acetyl-CoA acetyltransferase,Brucella melitensis,402,29459
A0A1B3S3H4,A0A1B3S3H4_BRUML,unreviewed,Phosphogluconate dehydratase,Brucella melitensis,607,29459
A0A1B3S3E8,A0A1B3S3E8_BRUML,unreviewed,Fe(3+) ions import ATP-binding protein FbpC (EC 3.6.3.30),Brucella melitensis,353,29459
A0A0M2Y428,A0A0M2Y428_BRUML,unreviewed,Segregation and condensation protein B,Brucella melitensis,241,29459
A0A0M2Y276,A0A0M2Y276_BRUML,unreviewed,ABC transporter permease,Brucella melitensis,272,29459
A0A0M2Y571,A0A0M2Y571_BRUML,unreviewed,ATP phosphoribosyltransferase (ATP-PRT) (ATP-PRTase) (EC 2.4.2.17),Brucella melitensis,231,29459
A0A1B3RXK1,A0A1B3RXK1_BRUML,unreviewed,Host specificity protein,Brucella melitensis,395,29459
A0A1B3S052,A0A1B3S052_BRUML,unreviewed,Biotin biosynthesis protein BioY,Brucella melitensis,191,29459
A0A1B3S1T8,A0A1B3S1T8_BRUML,unreviewed,4'-phosphopantetheinyl transferase,Brucella melitensis,246,29459
A0A1B3RWZ1,A0A1B3RWZ1_BRUML,unreviewed,Esterase,Brucella melitensis,415,29459
A0A1B3S0P4,A0A1B3S0P4_BRUML,unreviewed,Aquaporin Z,Brucella melitensis,228,29459
A0A0M2Y4B4,A0A0M2Y4B4_BRUML,unreviewed,Cell envelope protein SmpA,Brucella melitensis,168,29459
A0A0M2Y7T3,A0A0M2Y7T3_BRUML,unreviewed,Protein RecA (Recombinase A),Brucella melitensis,361,29459
A0A1B3RX26,A0A1B3RX26_BRUML,unreviewed,Microcin B17 transporter,Brucella melitensis,453,29459
A0A1B3RZG2,A0A1B3RZG2_BRUML,unreviewed,Cell envelope biogenesis protein AsmA,Brucella melitensis,1247,29459
A0A1B3S1P1,A0A1B3S1P1_BRUML,unreviewed,LysR family transcriptional regulator,Brucella melitensis,293,29459
A0A0M2Y7R3,A0A0M2Y7R3_BRUML,unreviewed,Dihydroorotase (DHOase) (EC 3.5.2.3),Brucella melitensis,428,29459
A0A1B3RWG2,A0A1B3RWG2_BRUML,unreviewed,Autotransporter outer membrane beta-barrel domain-containing protein,Brucella melitensis,230,29459
A0A1B3S4L9,A0A1B3S4L9_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,165,29459
A0A0M2Y6V2,A0A0M2Y6V2_BRUML,unreviewed,Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS),Brucella melitensis,473,29459
A0A0M2Y9Z2,A0A0M2Y9Z2_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,156,29459
A0A0M2YB58,A0A0M2YB58_BRUML,unreviewed,LuxR family transcriptional regulator,Brucella melitensis,263,29459
A0A1B3RXA8,A0A1B3RXA8_BRUML,unreviewed,Cytochrome B562,Brucella melitensis,292,29459
A0A1B3S3U2,A0A1B3S3U2_BRUML,unreviewed,ABC transporter ATP-binding protein,Brucella melitensis,529,29459
A0A1B3S0U0,A0A1B3S0U0_BRUML,unreviewed,Dihydrodipicolinate synthase family protein,Brucella melitensis,389,29459
A0A1B3S091,A0A1B3S091_BRUML,unreviewed,Hydroxyproline-2-epimerase,Brucella melitensis,333,29459
A0A1B3RZ53,A0A1B3RZ53_BRUML,unreviewed,Homoserine dehydrogenase (EC 1.1.1.3),Brucella melitensis,439,29459
A0A1B3RYQ6,A0A1B3RYQ6_BRUML,unreviewed,S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 2.4.99.17) (Queuosine biosynthesis protein QueA),Brucella melitensis,363,29459
A0A1B3RYF0,A0A1B3RYF0_BRUML,unreviewed,Peptidoglycan-binding protein,Brucella melitensis,531,29459
A0A1B3RZE6,A0A1B3RZE6_BRUML,unreviewed,Endonuclease,Brucella melitensis,369,29459
A0A1B3S2D8,A0A1B3S2D8_BRUML,unreviewed,Carbohydrate-binding protein,Brucella melitensis,464,29459
A0A0M2Y1S3,A0A0M2Y1S3_BRUML,unreviewed,Nitrate reductase molybdenum cofactor assembly chaperone,Brucella melitensis,235,29459
A0A0M2YDL6,A0A0M2YDL6_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,95,29459
A0A1B3RYY7,A0A1B3RYY7_BRUML,unreviewed,Methylmalonyl-CoA mutase,Brucella melitensis,712,29459
A0A1B3S444,A0A1B3S444_BRUML,unreviewed,Peptide ABC transporter ATP-binding protein,Brucella melitensis,282,29459
A0A1B3RWB0,A0A1B3RWB0_BRUML,unreviewed,Nucleoid-associated protein BFS11_00160,Brucella melitensis,107,29459
A0A1C1UIC3,A0A1C1UIC3_BRUML,unreviewed,IclR family transcriptional regulator,Brucella melitensis,284,29459
A0A0M2YC67,A0A0M2YC67_BRUML,unreviewed,50S ribosomal protein L11,Brucella melitensis,142,29459
A0A1B3S1S1,A0A1B3S1S1_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,261,29459
A0A1B3S2G6,A0A1B3S2G6_BRUML,unreviewed,Oxidoreductase,Brucella melitensis,348,29459
A0A1C1VLG9,A0A1C1VLG9_BRUML,unreviewed,Salicylate hydroxylase,Brucella melitensis,401,29459
A0A1B3S331,A0A1B3S331_BRUML,unreviewed,DNA helicase,Brucella melitensis,489,29459
A0A0M2Y6J1,A0A0M2Y6J1_BRUML,unreviewed,Pyrroline-5-carboxylate reductase (P5C reductase) (P5CR) (EC 1.5.1.2) (PCA reductase),Brucella melitensis,271,29459
A0A0M2Y792,A0A0M2Y792_BRUML,unreviewed,Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase),Brucella melitensis,425,29459
A0A1B3S1G1,A0A1B3S1G1_BRUML,unreviewed,CoA-transferase,Brucella melitensis,381,29459
A0A0M2Y6L6,A0A0M2Y6L6_BRUML,unreviewed,Oxidoreductase,Brucella melitensis,324,29459
A0A0M2Y2G6,A0A0M2Y2G6_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,166,29459
A0A0M2Y664,A0A0M2Y664_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,45,29459
A0A0M2Y6W9,A0A0M2Y6W9_BRUML,unreviewed,MerR family transcriptional regulator,Brucella melitensis,154,29459
A0A0M2YE13,A0A0M2YE13_BRUML,unreviewed,Signal recognition particle receptor FtsY (SRP receptor),Brucella melitensis,465,29459
A0A1B3RYW1,A0A1B3RYW1_BRUML,unreviewed,Ribosome-recycling factor (RRF) (Ribosome-releasing factor),Brucella melitensis,186,29459
A0A0M2Y983,A0A0M2Y983_BRUML,unreviewed,Hydroxypyruvate reductase,Brucella melitensis,428,29459
A0A1B3S1V4,A0A1B3S1V4_BRUML,unreviewed,3-oxoacyl-ACP reductase,Brucella melitensis,245,29459
A0A0M2Y1W1,A0A0M2Y1W1_BRUML,unreviewed,GntR family transcriptional regulator,Brucella melitensis,244,29459
A0A0M2Y540,A0A0M2Y540_BRUML,unreviewed,Multidrug transporter,Brucella melitensis,110,29459
A0A0M2Y902,A0A0M2Y902_BRUML,unreviewed,3-oxoacyl-[acyl-carrier-protein] reductase,Brucella melitensis,245,29459
A0A0M2YAQ2,A0A0M2YAQ2_BRUML,unreviewed,Nitrogen regulation protein NR(I),Brucella melitensis,491,29459
A0A1B3S019,A0A1B3S019_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,256,29459
A0A1B3RXA7,A0A1B3RXA7_BRUML,unreviewed,Metalloprotease TldD,Brucella melitensis,470,29459
A0A1B3S2V5,A0A1B3S2V5_BRUML,unreviewed,Nitroreductase,Brucella melitensis,199,29459
A0A0P6TWP3,A0A0P6TWP3_BRUML,unreviewed,Amino acid ABC transporter ATP-binding protein,Brucella melitensis,312,29459
A0A0M2Y937,A0A0M2Y937_BRUML,unreviewed,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin) (EC 1.17.7.3) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase),Brucella melitensis,420,29459
A0A1B3S3G1,A0A1B3S3G1_BRUML,unreviewed,Glutamine synthetase,Brucella melitensis,455,29459
A0A1B3RXI5,A0A1B3RXI5_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,151,29459
A0A1B3RY59,A0A1B3RY59_BRUML,unreviewed,Beta-ketoacyl-ACP synthase II,Brucella melitensis,425,29459
A0A1B3S2X4,A0A1B3S2X4_BRUML,unreviewed,Sugar ABC transporter ATP-binding protein,Brucella melitensis,333,29459
A0A1C1V6Q3,A0A1C1V6Q3_BRUML,unreviewed,Flagellar motor stator protein MotA,Brucella melitensis,290,29459
A0A0M2YBT7,A0A0M2YBT7_BRUML,unreviewed,Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase),Brucella melitensis,200,29459
A0A1B3RZQ9,A0A1B3RZQ9_BRUML,unreviewed,Laccase domain protein,Brucella melitensis,265,29459
A0A1B3S3H2,A0A1B3S3H2_BRUML,unreviewed,Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS),Brucella melitensis,551,29459
A0A1B3S0X2,A0A1B3S0X2_BRUML,unreviewed,Enoyl-CoA hydratase,Brucella melitensis,258,29459
A0A0M2Y7L0,A0A0M2Y7L0_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,195,29459
A0A1B3RY76,A0A1B3RY76_BRUML,unreviewed,Exodeoxyribonuclease III,Brucella melitensis,260,29459
A0A0M2Y3F7,A0A0M2Y3F7_BRUML,unreviewed,3-beta hydroxysteroid dehydrogenase,Brucella melitensis,328,29459
A0A1B3S2N3,A0A1B3S2N3_BRUML,unreviewed,Glycosyltransferase WbuB,Brucella melitensis,416,29459
A0A0N8G5Q6,A0A0N8G5Q6_BRUML,unreviewed,Cardiolipin synthase,Brucella melitensis,486,29459
A0A0M2YA82,A0A0M2YA82_BRUML,unreviewed,Usg family protein,Brucella melitensis,95,29459
A0A1B3S2L3,A0A1B3S2L3_BRUML,unreviewed,NAD-dependent succinate-semialdehyde dehydrogenase,Brucella melitensis,477,29459
A0A1C1UUJ7,A0A1C1UUJ7_BRUML,unreviewed,Protein translocase subunit SecD (Protein-export membrane protein SecF),Brucella melitensis,845,29459
A0A1B3S3Q1,A0A1B3S3Q1_BRUML,unreviewed,Sugar ABC transporter ATP-binding protein,Brucella melitensis,514,29459
A0A0M2Y8G2,A0A0M2Y8G2_BRUML,unreviewed,Phosphoethanolamine transferase,Brucella melitensis,544,29459
A0A0M2YCH3,A0A0M2YCH3_BRUML,unreviewed,MFS transporter,Brucella melitensis,450,29459
A0A1B3RX45,A0A1B3RX45_BRUML,unreviewed,Hydroxyacid dehydrogenase,Brucella melitensis,470,29459
A0A1B3S247,A0A1B3S247_BRUML,unreviewed,Flagellar hook-basal body complex protein FliE,Brucella melitensis,111,29459
A0A1B3S373,A0A1B3S373_BRUML,unreviewed,"3-carboxy-cis,cis-muconate cycloisomerase",Brucella melitensis,354,29459
A0A1B3S366,A0A1B3S366_BRUML,unreviewed,"Protocatechuate 3,4-dioxygenase subunit beta",Brucella melitensis,189,29459
A0A0M2Y6P8,A0A0M2Y6P8_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,148,29459
A0A1B3S069,A0A1B3S069_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,94,29459
A0A1B3S214,A0A1B3S214_BRUML,unreviewed,Acriflavin resistance protein,Brucella melitensis,297,29459
A0A1C1V2S7,A0A1C1V2S7_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,69,29459
A0A0M2Y3Y8,A0A0M2Y3Y8_BRUML,unreviewed,3-isopropylmalate dehydrogenase (EC 1.1.1.85) (3-IPM-DH) (Beta-IPM dehydrogenase) (IMDH),Brucella melitensis,370,29459
A0A0M2Y8B6,A0A0M2Y8B6_BRUML,unreviewed,Mandelate racemase,Brucella melitensis,372,29459
A0A1B3S1Z8,A0A1B3S1Z8_BRUML,unreviewed,Oligoendopeptidase F,Brucella melitensis,620,29459
A0A1C1UNM2,A0A1C1UNM2_BRUML,unreviewed,Aminopeptidase,Brucella melitensis,451,29459
A0A1C1V1R4,A0A1C1V1R4_BRUML,unreviewed,Short-chain dehydrogenase,Brucella melitensis,272,29459
A0A1B3RXN8,A0A1B3RXN8_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,213,29459
A0A1B3RXQ7,A0A1B3RXQ7_BRUML,unreviewed,Amino acid transporter,Brucella melitensis,150,29459
A0A1C1UNQ3,A0A1C1UNQ3_BRUML,unreviewed,Homoserine O-succinyltransferase (EC 2.3.1.46) (Homoserine O-transsuccinylase) (HTS),Brucella melitensis,306,29459
A0A0M2Y1D2,A0A0M2Y1D2_BRUML,unreviewed,"Nitrite reductase, copper-containing",Brucella melitensis,376,29459
A0A1B3S452,A0A1B3S452_BRUML,unreviewed,Peptide methionine sulfoxide reductase MsrA (Protein-methionine-S-oxide reductase) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase),Brucella melitensis,218,29459
A0A1B3RYH6,A0A1B3RYH6_BRUML,unreviewed,HAD family hydrolase,Brucella melitensis,216,29459
A0A1B3S186,A0A1B3S186_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,65,29459
A0A0M2Y667,A0A0M2Y667_BRUML,unreviewed,Zinc import ATP-binding protein ZnuC (EC 3.6.3.-),Brucella melitensis,298,29459
A0A0M2Y9V5,A0A0M2Y9V5_BRUML,unreviewed,NADH-quinone oxidoreductase subunit I (EC 1.6.5.11) (NADH dehydrogenase I subunit I) (NDH-1 subunit I),Brucella melitensis,163,29459
A0A1B3S308,A0A1B3S308_BRUML,unreviewed,ABC transporter,Brucella melitensis,520,29459
A0A0M2Y461,A0A0M2Y461_BRUML,unreviewed,Phosphoribosylformylglycinamidine synthase subunit PurS (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit III) (FGAR amidotransferase III) (FGAR-AT III) (Phosphoribosylformylglycinamidine synthase subunit III),Brucella melitensis,80,29459
A0A0M2Y9B5,A0A0M2Y9B5_BRUML,unreviewed,DNA mismatch repair protein MutT,Brucella melitensis,162,29459
A0A1B3S0G7,A0A1B3S0G7_BRUML,unreviewed,Transporter,Brucella melitensis,285,29459
A0A0M2Y7I2,A0A0M2Y7I2_BRUML,unreviewed,UPF0262 protein BFS11_01320,Brucella melitensis,160,29459
A0A0M2Y6H5,A0A0M2Y6H5_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,383,29459
A0A0M2Y210,A0A0M2Y210_BRUML,unreviewed,ABC transporter ATP-binding protein,Brucella melitensis,250,29459
A0A0M2Y5E7,A0A0M2Y5E7_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,221,29459
A0A0M2Y8L9,A0A0M2Y8L9_BRUML,unreviewed,Peptidase M24,Brucella melitensis,651,29459
A0A0M2YA38,A0A0M2YA38_BRUML,unreviewed,Cytoplasmic protein,Brucella melitensis,229,29459
A0A0M2YDQ6,A0A0M2YDQ6_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,169,29459
A0A1B3RXF8,A0A1B3RXF8_BRUML,unreviewed,NAD/NADP-dependent betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8),Brucella melitensis,487,29459
A0A0M2Y102,A0A0M2Y102_BRUML,unreviewed,Ornithine decarboxylase,Brucella melitensis,377,29459
A0A0M2Y4J8,A0A0M2Y4J8_BRUML,unreviewed,NADH-quinone oxidoreductase subunit K (EC 1.6.5.11) (NADH dehydrogenase I subunit K) (NDH-1 subunit K),Brucella melitensis,102,29459
A0A0M2Y5M7,A0A0M2Y5M7_BRUML,unreviewed,ATP-binding protein,Brucella melitensis,429,29459
A0A0M2YAT0,A0A0M2YAT0_BRUML,unreviewed,MarR family transcriptional regulator,Brucella melitensis,179,29459
A0A0M2YC12,A0A0M2YC12_BRUML,unreviewed,ABC transporter substrate-binding protein,Brucella melitensis,279,29459
A0A1B3RXF1,A0A1B3RXF1_BRUML,unreviewed,Mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase,Brucella melitensis,474,29459
A0A0M2Y3K7,A0A0M2Y3K7_BRUML,unreviewed,ABC transporter substrate-binding protein,Brucella melitensis,539,29459
A0A0M2YD86,A0A0M2YD86_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,244,29459
A0A0M2Y4D9,A0A0M2Y4D9_BRUML,unreviewed,Sec-independent protein translocase protein TatA,Brucella melitensis,72,29459
A0A0M2Y6M8,A0A0M2Y6M8_BRUML,unreviewed,Urease accessory protein UreG,Brucella melitensis,208,29459
A0A0M2YCF7,A0A0M2YCF7_BRUML,unreviewed,DNA gyrase subunit B,Brucella melitensis,117,29459
A0A0M2Y1U4,A0A0M2Y1U4_BRUML,unreviewed,5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase,Brucella melitensis,504,29459
A0A1B3RXB7,A0A1B3RXB7_BRUML,unreviewed,Chloride channel protein,Brucella melitensis,504,29459
A0A1B3S3E1,A0A1B3S3E1_BRUML,unreviewed,SDR family oxidoreductase,Brucella melitensis,257,29459
A0A1B3RWL2,A0A1B3RWL2_BRUML,unreviewed,DeoR family transcriptional regulator,Brucella melitensis,263,29459
A0A0M2Y7C1,A0A0M2Y7C1_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,49,29459
A0A0M2Y1C8,A0A0M2Y1C8_BRUML,unreviewed,Amidase,Brucella melitensis,401,29459
A0A0M2Y7L5,A0A0M2Y7L5_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,148,29459
A0A1C1V2U9,A0A1C1V2U9_BRUML,unreviewed,Membrane protein insertase YidC (Foldase YidC) (Membrane integrase YidC) (Membrane protein YidC),Brucella melitensis,610,29459
A0A1C1UYB8,A0A1C1UYB8_BRUML,unreviewed,Transcription termination/antitermination protein NusA,Brucella melitensis,537,29459
A0A0M2Y6K4,A0A0M2Y6K4_BRUML,unreviewed,Cold-shock protein,Brucella melitensis,193,29459
A0A1B3S198,A0A1B3S198_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,167,29459
A0A1B3S3T2,A0A1B3S3T2_BRUML,unreviewed,Alanine racemase (EC 5.1.1.1),Brucella melitensis,399,29459
A0A0M2Y6T9,A0A0M2Y6T9_BRUML,unreviewed,Preprotein translocase subunit TatC,Brucella melitensis,141,29459
A0A0M2Y525,A0A0M2Y525_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,127,29459
A0A0M2Y7B9,A0A0M2Y7B9_BRUML,unreviewed,TonB-dependent copper receptor,Brucella melitensis,676,29459
A0A0M2Y940,A0A0M2Y940_BRUML,unreviewed,Succinate-semialdehyde dehydrogenase (NADP(+)),Brucella melitensis,483,29459
A0A0M2YCW8,A0A0M2YCW8_BRUML,unreviewed,AraC family transcriptional regulator,Brucella melitensis,168,29459
A0A1B3RWP3,A0A1B3RWP3_BRUML,unreviewed,Glycine oxidase ThiO,Brucella melitensis,334,29459
A0A1B3RZ61,A0A1B3RZ61_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,249,29459
A0A0M2Y0Q9,A0A0M2Y0Q9_BRUML,unreviewed,ABC transporter permease,Brucella melitensis,310,29459
A0A0M2Y6Q6,A0A0M2Y6Q6_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,218,29459
A0A0M2Y5H8,A0A0M2Y5H8_BRUML,unreviewed,CDP-diacylglycerol--serine O-phosphatidyltransferase,Brucella melitensis,278,29459
A0A0M2Y5M2,A0A0M2Y5M2_BRUML,unreviewed,UDP-glucose 4-epimerase,Brucella melitensis,289,29459
A0A0M2Y857,A0A0M2Y857_BRUML,unreviewed,Imidazole glycerol phosphate synthase subunit HisH (EC 2.4.2.-) (IGP synthase glutamine amidotransferase subunit) (IGP synthase subunit HisH) (ImGP synthase subunit HisH) (IGPS subunit HisH),Brucella melitensis,216,29459
A0A0M2Y4P3,A0A0M2Y4P3_BRUML,unreviewed,5-carboxymethyl-2-hydroxymuconate isomerase,Brucella melitensis,130,29459
A0A1B3RY80,A0A1B3RY80_BRUML,unreviewed,Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS),Brucella melitensis,585,29459
A0A0M2Y4F6,A0A0M2Y4F6_BRUML,unreviewed,Acyl-CoA dehydrogenase,Brucella melitensis,386,29459
A0A0M2Y814,A0A0M2Y814_BRUML,unreviewed,Cytochrome c biogenesis ATP-binding export protein CcmA (EC 3.6.3.41) (Heme exporter protein A),Brucella melitensis,215,29459
A0A1B3RYN5,A0A1B3RYN5_BRUML,unreviewed,Flavin reductase,Brucella melitensis,203,29459
