Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
Q73HB4,Q73HB4_WOLPM,unreviewed,"3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12)",Wolbachia pipientis wMel,217,163164
Q73IR8,Q73IR8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,271,163164
Q73IB9,Q73IB9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,443,163164
Q73I10,Q73I10_WOLPM,unreviewed,Magnesium transporter MgtE,Wolbachia pipientis wMel,456,163164
Q73HB5,Q73HB5_WOLPM,unreviewed,"Peptidase, M48 family",Wolbachia pipientis wMel,426,163164
Q73HL2,Q73HL2_WOLPM,unreviewed,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2),Wolbachia pipientis wMel,390,163164
Q73HR6,Q73HR6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,230,163164
Q73GN6,Q73GN6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,86,163164
Q73FW0,Q73FW0_WOLPM,unreviewed,"Ankyrin repeat domain protein, putative",Wolbachia pipientis wMel,414,163164
Q73G56,Q73G56_WOLPM,unreviewed,"Na+/H+ antiporter subunit, putative",Wolbachia pipientis wMel,488,163164
Q73HU6,Q73HU6_WOLPM,unreviewed,Poly A polymerase family protein,Wolbachia pipientis wMel,391,163164
Q73GJ2,Q73GJ2_WOLPM,unreviewed,Aspartokinase (EC 2.7.2.4),Wolbachia pipientis wMel,388,163164
Q73IS3,Q73IS3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,136,163164
Q73GM9,Q73GM9_WOLPM,unreviewed,Phosphoribosylformylglycinamidine synthase subunit PurL (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit II) (FGAR amidotransferase II) (FGAR-AT II) (Glutamine amidotransferase PurL) (Phosphoribosylformylglycinamidine synthase subunit II),Wolbachia pipientis wMel,1032,163164
Q73GK2,Q73GK2_WOLPM,unreviewed,Cytochrome c oxidase assembly protein CtaG,Wolbachia pipientis wMel,178,163164
Q73GD8,Q73GD8_WOLPM,unreviewed,"Phosphate ABC transporter, permease protein, putative",Wolbachia pipientis wMel,416,163164
Q73HG7,Q73HG7_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,159,163164
Q73HI6,Q73HI6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,66,163164
Q73H03,Q73H03_WOLPM,unreviewed,Single-stranded DNA-binding protein (SSB),Wolbachia pipientis wMel,160,163164
Q73HI2,Q73HI2_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,64,163164
Q73IV7,Q73IV7_WOLPM,unreviewed,"Glutamyl-tRNA(Gln) amidotransferase, C subunit, putative",Wolbachia pipientis wMel,117,163164
Q73FT4,Q73FT4_WOLPM,unreviewed,Dihydroorotate dehydrogenase (quinone) (EC 1.3.5.2),Wolbachia pipientis wMel,355,163164
Q73HM4,Q73HM4_WOLPM,unreviewed,Isoprenyl transferase (EC 2.5.1.-),Wolbachia pipientis wMel,231,163164
Q73IG0,Q73IG0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,72,163164
Q73HJ3,Q73HJ3_WOLPM,unreviewed,Ankyrin repeat domain protein,Wolbachia pipientis wMel,173,163164
Q73HE4,Q73HE4_WOLPM,unreviewed,UDP-glucose 6-dehydrogenase (EC 1.1.1.22),Wolbachia pipientis wMel,435,163164
Q73H88,Q73H88_WOLPM,unreviewed,50S ribosomal protein L23,Wolbachia pipientis wMel,95,163164
Q73II7,Q73II7_WOLPM,unreviewed,"Transposase, putative",Wolbachia pipientis wMel,320,163164
Q73GY9,Q73GY9_WOLPM,unreviewed,Endonuclease III (EC 4.2.99.18) (DNA-(apurinic or apyrimidinic site) lyase),Wolbachia pipientis wMel,212,163164
Q73IN3,Q73IN3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,103,163164
Q73G52,Q73G52_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,323,163164
Q73GS8,Q73GS8_WOLPM,unreviewed,"Membrane protein, putative",Wolbachia pipientis wMel,1242,163164
Q73G02,Q73G02_WOLPM,unreviewed,"Cytochrome b561, putative",Wolbachia pipientis wMel,173,163164
Q73HZ2,Q73HZ2_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,246,163164
Q73FX7,Q73FX7_WOLPM,unreviewed,Abortive infection protein family,Wolbachia pipientis wMel,278,163164
Q73H52,Q73H52_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,149,163164
Q73IU6,Q73IU6_WOLPM,unreviewed,"Transposase, degenerate",Wolbachia pipientis wMel,85,163164
Q73HA5,Q73HA5_WOLPM,unreviewed,Protein translocase subunit SecY,Wolbachia pipientis wMel,442,163164
Q73FU4,Q73FU4_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,409,163164
Q73G79,Q73G79_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,960,163164
Q73H75,Q73H75_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,242,163164
Q73HD5,Q73HD5_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,474,163164
Q73FN1,Q73FN1_WOLPM,unreviewed,Carbamoyl-phosphate synthase large chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase ammonia chain),Wolbachia pipientis wMel,1151,163164
Q73FK8,Q73FK8_WOLPM,unreviewed,Multidrug resistance protein D,Wolbachia pipientis wMel,1024,163164
Q73GS3,Q73GS3_WOLPM,unreviewed,"Type IV secretion system protein VirB3, putative",Wolbachia pipientis wMel,98,163164
Q73IY5,Q73IY5_WOLPM,unreviewed,Type IV secretion system protein VirB11,Wolbachia pipientis wMel,330,163164
Q73IW8,Q73IW8_WOLPM,unreviewed,tRNA-dihydrouridine synthase (EC 1.3.1.-),Wolbachia pipientis wMel,320,163164
Q73IV1,Q73IV1_WOLPM,unreviewed,"Reverse transcriptase, interruption-C",Wolbachia pipientis wMel,228,163164
Q73GT8,Q73GT8_WOLPM,unreviewed,"Cytochrome c-type biogenesis protein CcmH, putative",Wolbachia pipientis wMel,125,163164
Q73FX9,Q73FX9_WOLPM,unreviewed,3-oxoacyl-[acyl-carrier-protein] synthase 2 (EC 2.3.1.179),Wolbachia pipientis wMel,423,163164
Q73GV8,Q73GV8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,156,163164
Q73I43,Q73I43_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,531,163164
Q73IN0,Q73IN0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,72,163164
Q73GS9,Q73GS9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,210,163164
Q73G76,Q73G76_WOLPM,unreviewed,Zinc metalloprotease (EC 3.4.24.-),Wolbachia pipientis wMel,372,163164
Q73GL6,Q73GL6_WOLPM,unreviewed,"Ribonuclease, Rne/Rng family protein",Wolbachia pipientis wMel,587,163164
Q73FN0,Q73FN0_WOLPM,unreviewed,"Lipolytic enzyme, GDSL family",Wolbachia pipientis wMel,326,163164
Q73H42,Q73H42_WOLPM,unreviewed,Cell cycle transcriptional regulator,Wolbachia pipientis wMel,256,163164
Q73HN4,Q73HN4_WOLPM,unreviewed,"Reverse transcriptase, interruption-C",Wolbachia pipientis wMel,126,163164
Q73HD1,Q73HD1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,146,163164
Q73GQ5,Q73GQ5_WOLPM,unreviewed,Thioredoxin,Wolbachia pipientis wMel,107,163164
Q73G23,Q73G23_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,354,163164
Q73IC0,Q73IC0_WOLPM,unreviewed,"Membrane protein, putative",Wolbachia pipientis wMel,309,163164
Q73HQ8,Q73HQ8_WOLPM,unreviewed,NADP-dependent malic enzyme (EC 1.1.1.40),Wolbachia pipientis wMel,440,163164
Q73HE9,Q73HE9_WOLPM,unreviewed,Conserved domain protein,Wolbachia pipientis wMel,329,163164
Q73IL8,Q73IL8_WOLPM,unreviewed,"Transcriptional activator, tenA family, putative",Wolbachia pipientis wMel,223,163164
Q73IQ6,Q73IQ6_WOLPM,unreviewed,D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4),Wolbachia pipientis wMel,368,163164
Q73GI9,Q73GI9_WOLPM,unreviewed,"NADH dehydrogenase I, J subunit (EC 1.6.5.3)",Wolbachia pipientis wMel,195,163164
Q73I29,Q73I29_WOLPM,unreviewed,Replicative DNA helicase (EC 3.6.4.12),Wolbachia pipientis wMel,483,163164
Q73FY1,Q73FY1_WOLPM,unreviewed,Geranyltranstransferase (EC 2.5.1.10),Wolbachia pipientis wMel,335,163164
Q73GP3,Q73GP3_WOLPM,unreviewed,Signal peptidase I (EC 3.4.21.89),Wolbachia pipientis wMel,248,163164
Q73IA5,Q73IA5_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,137,163164
Q73IP8,Q73IP8_WOLPM,unreviewed,"DNA polymerase III, epsilon subunit (EC 2.7.7.7)",Wolbachia pipientis wMel,231,163164
Q73H25,Q73H25_WOLPM,unreviewed,Dihydrolipoyl dehydrogenase (EC 1.8.1.4),Wolbachia pipientis wMel,459,163164
Q73HW0,Q73HW0_WOLPM,unreviewed,Conserved domain protein,Wolbachia pipientis wMel,158,163164
Q73IT4,Q73IT4_WOLPM,unreviewed,"DNA-binding protein, HU family",Wolbachia pipientis wMel,103,163164
Q73IL6,Q73IL6_WOLPM,unreviewed,"Cytochrome c oxidase, subunit III (EC 1.9.3.1)",Wolbachia pipientis wMel,275,163164
Q73HI1,Q73HI1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,392,163164
Q73HF7,Q73HF7_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,36,163164
Q73HK4,Q73HK4_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,36,163164
Q73IU3,Q73IU3_WOLPM,unreviewed,"Dioxygenase, putative",Wolbachia pipientis wMel,213,163164
Q73IN9,Q73IN9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,49,163164
Q73IS1,Q73IS1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,271,163164
Q73HR7,Q73HR7_WOLPM,unreviewed,"Malonyl-CoA decarboxylase, putative",Wolbachia pipientis wMel,464,163164
Q73HT5,Q73HT5_WOLPM,unreviewed,"Phage major capsid protein, HK97 family",Wolbachia pipientis wMel,399,163164
Q73G35,Q73G35_WOLPM,unreviewed,Phage uncharacterized protein,Wolbachia pipientis wMel,295,163164
Q73IG1,Q73IG1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,35,163164
Q73FQ5,Q73FQ5_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,48,163164
Q73I00,Q73I00_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,72,163164
Q73HH6,Q73HH6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,141,163164
Q73GC0,Q73GC0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,36,163164
Q73GQ4,Q73GQ4_WOLPM,unreviewed,"Coenzyme PQQ synthesis protein C, putative",Wolbachia pipientis wMel,219,163164
Q73HA1,Q73HA1_WOLPM,unreviewed,50S ribosomal protein L6,Wolbachia pipientis wMel,181,163164
Q73FY7,Q73FY7_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,161,163164
Q73GB6,Q73GB6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,329,163164
Q73IC5,Q73IC5_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,36,163164
Q73II2,Q73II2_WOLPM,unreviewed,HNH endonuclease family protein,Wolbachia pipientis wMel,168,163164
Q73FQ9,Q73FQ9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,399,163164
Q73GU4,Q73GU4_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,34,163164
Q73FS9,Q73FS9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,50,163164
Q73HI3,Q73HI3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,444,163164
Q73IE3,Q73IE3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,92,163164
Q73I27,Q73I27_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,48,163164
Q73IU8,Q73IU8_WOLPM,unreviewed,Conserved domain protein,Wolbachia pipientis wMel,135,163164
Q73HK7,Q73HK7_WOLPM,unreviewed,Ankyrin repeat domain protein,Wolbachia pipientis wMel,329,163164
Q73HP7,Q73HP7_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,100,163164
Q73FT2,Q73FT2_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,33,163164
Q73GV1,Q73GV1_WOLPM,unreviewed,Periplasmic divalent cation tolerance protein,Wolbachia pipientis wMel,111,163164
Q73I34,Q73I34_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,34,163164
Q73IW3,Q73IW3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,35,163164
Q73FQ4,Q73FQ4_WOLPM,unreviewed,"Enhancing lycopene biosynthesis protein 2, putative",Wolbachia pipientis wMel,241,163164
Q73II0,Q73II0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,69,163164
Q73GT5,Q73GT5_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,35,163164
Q73IB1,Q73IB1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,46,163164
Q73HC1,Q73HC1_WOLPM,unreviewed,"Reverse transcriptase, truncation",Wolbachia pipientis wMel,159,163164
Q73FU9,Q73FU9_WOLPM,unreviewed,"Mannose-1-phosphate guanylyltransferase, interruption-N",Wolbachia pipientis wMel,193,163164
Q73GH1,Q73GH1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,35,163164
Q73IS4,Q73IS4_WOLPM,unreviewed,"Uncharacterized phage protein, putative",Wolbachia pipientis wMel,160,163164
Q73HD6,Q73HD6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,793,163164
Q73GU5,Q73GU5_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,450,163164
Q73I83,Q73I83_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,48,163164
Q73I36,Q73I36_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,42,163164
Q73H23,Q73H23_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,105,163164
Q73G80,Q73G80_WOLPM,unreviewed,"Oxidoreductase, putative",Wolbachia pipientis wMel,524,163164
Q73I98,Q73I98_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,47,163164
Q73IT8,Q73IT8_WOLPM,unreviewed,"Peptidase, M23/M37 family",Wolbachia pipientis wMel,190,163164
Q73GP9,Q73GP9_WOLPM,unreviewed,DNA repair protein RadA,Wolbachia pipientis wMel,450,163164
Q73FY8,Q73FY8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,103,163164
Q73GW1,Q73GW1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,219,163164
Q73FV8,Q73FV8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,353,163164
Q73GX1,Q73GX1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,34,163164
Q73IE8,Q73IE8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,54,163164
Q73IH7,Q73IH7_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,44,163164
Q73I67,Q73I67_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,30,163164
Q73IR7,Q73IR7_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,34,163164
Q73IW2,Q73IW2_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,91,163164
Q73HK9,Q73HK9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,311,163164
Q73FQ3,Q73FQ3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,122,163164
Q73FY3,Q73FY3_WOLPM,unreviewed,ATP-dependent protease ATPase subunit HslU,Wolbachia pipientis wMel,437,163164
Q73HV4,Q73HV4_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,55,163164
Q73G86,Q73G86_WOLPM,unreviewed,NifU domain protein,Wolbachia pipientis wMel,191,163164
Q73FQ6,Q73FQ6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,272,163164
Q73GX3,Q73GX3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,41,163164
Q73H29,Q73H29_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,34,163164
Q73FU2,Q73FU2_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,127,163164
Q73FR4,Q73FR4_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,31,163164
Q73IU4,Q73IU4_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,65,163164
Q73ID5,Q73ID5_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,523,163164
Q73FR0,Q73FR0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,53,163164
Q73HM8,Q73HM8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,255,163164
Q73IW7,Q73IW7_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,158,163164
Q73GK7,Q73GK7_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,35,163164
Q73IE6,Q73IE6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,103,163164
Q73GP2,Q73GP2_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,56,163164
Q73FR3,Q73FR3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,116,163164
Q73I72,Q73I72_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,52,163164
Q73I05,Q73I05_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,189,163164
Q73IY1,Q73IY1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,44,163164
Q73GJ3,Q73GJ3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,66,163164
Q73I94,Q73I94_WOLPM,unreviewed,"Prophage LambdaW1, baseplate assembly protein W, putative",Wolbachia pipientis wMel,108,163164
Q73HN0,Q73HN0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,35,163164
Q73I03,Q73I03_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,267,163164
Q73FL5,Q73FL5_WOLPM,unreviewed,Conserved domain protein,Wolbachia pipientis wMel,50,163164
Q73G47,Q73G47_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,224,163164
Q73IN4,Q73IN4_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,77,163164
Q73GM7,Q73GM7_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,46,163164
Q73G70,Q73G70_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,37,163164
Q73HY2,Q73HY2_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,72,163164
Q73IB3,Q73IB3_WOLPM,unreviewed,"DNA repair protein RadC, truncation",Wolbachia pipientis wMel,99,163164
Q73I68,Q73I68_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,56,163164
Q73H80,Q73H80_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,108,163164
Q73GC5,Q73GC5_WOLPM,unreviewed,"Permease, putative",Wolbachia pipientis wMel,409,163164
Q73FZ7,Q73FZ7_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,960,163164
Q73IR4,Q73IR4_WOLPM,unreviewed,Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205),Wolbachia pipientis wMel,494,163164
Q73GZ9,Q73GZ9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,42,163164
Q73GU9,Q73GU9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,448,163164
Q73H22,Q73H22_WOLPM,unreviewed,Ankyrin repeat domain protein,Wolbachia pipientis wMel,433,163164
Q73HP3,Q73HP3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,31,163164
Q73HY3,Q73HY3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,33,163164
Q73HC6,Q73HC6_WOLPM,unreviewed,"Prophage LambdaW5, baseplate assembly protein W, putative",Wolbachia pipientis wMel,108,163164
Q73G13,Q73G13_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,101,163164
Q73HS2,Q73HS2_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,159,163164
Q73IX4,Q73IX4_WOLPM,unreviewed,Transcription termination/antitermination protein NusG,Wolbachia pipientis wMel,196,163164
Q73IH0,Q73IH0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,34,163164
Q73HX9,Q73HX9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,50,163164
Q73HC2,Q73HC2_WOLPM,unreviewed,"Prophage LambdaW5, minor tail protein Z, putative",Wolbachia pipientis wMel,149,163164
Q73HS3,Q73HS3_WOLPM,unreviewed,Major facilitator family transporter,Wolbachia pipientis wMel,420,163164
Q73IU1,Q73IU1_WOLPM,unreviewed,Major facilitator family transporter,Wolbachia pipientis wMel,395,163164
Q73I14,Q73I14_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,37,163164
Q73HS8,Q73HS8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,297,163164
Q73GN8,Q73GN8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,113,163164
Q73GB5,Q73GB5_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,309,163164
Q73IS8,Q73IS8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,35,163164
Q73GK5,Q73GK5_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,83,163164
Q73GJ5,Q73GJ5_WOLPM,unreviewed,Amino acid permease family protein,Wolbachia pipientis wMel,411,163164
Q73IK3,Q73IK3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,242,163164
Q73HE5,Q73HE5_WOLPM,unreviewed,GlpT/PgpT/UhpT transporter family protein,Wolbachia pipientis wMel,396,163164
Q73IH3,Q73IH3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,37,163164
Q73IC7,Q73IC7_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,179,163164
Q73GY4,Q73GY4_WOLPM,unreviewed,Transcription termination factor Rho (EC 3.6.4.-) (ATP-dependent helicase Rho),Wolbachia pipientis wMel,435,163164
Q73GV4,Q73GV4_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,66,163164
Q73G83,Q73G83_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,50,163164
Q73IU5,Q73IU5_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,113,163164
Q73HU9,Q73HU9_WOLPM,unreviewed,Ankyrin repeat domain protein,Wolbachia pipientis wMel,402,163164
Q73FS8,Q73FS8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,219,163164
Q73FU6,Q73FU6_WOLPM,unreviewed,"Mannose-1-phosphate guanylyltransferase, interruption-C",Wolbachia pipientis wMel,257,163164
Q73GQ8,Q73GQ8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,46,163164
Q73HC9,Q73HC9_WOLPM,unreviewed,"Prophage LambdaW5, ankyrin repeat domain protein",Wolbachia pipientis wMel,208,163164
Q73FX8,Q73FX8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,42,163164
Q73I16,Q73I16_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,33,163164
Q73I87,Q73I87_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,47,163164
Q73GU0,Q73GU0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,32,163164
Q73HY9,Q73HY9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,87,163164
Q73G03,Q73G03_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,31,163164
Q73HX1,Q73HX1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,111,163164
Q73IC8,Q73IC8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,56,163164
Q73GC1,Q73GC1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,43,163164
Q73GS1,Q73GS1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,53,163164
Q73FN8,Q73FN8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,59,163164
Q73H33,Q73H33_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,34,163164
Q73FP9,Q73FP9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,97,163164
Q73IN1,Q73IN1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,90,163164
Q73GW4,Q73GW4_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,84,163164
Q73GM5,Q73GM5_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,104,163164
Q73GI3,Q73GI3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,45,163164
Q73IN6,Q73IN6_WOLPM,unreviewed,YGGT family protein,Wolbachia pipientis wMel,92,163164
Q73GY8,Q73GY8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,322,163164
Q73IU7,Q73IU7_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,79,163164
Q73H68,Q73H68_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,34,163164
Q73FQ0,Q73FQ0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,37,163164
Q73GQ7,Q73GQ7_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,37,163164
Q73GP0,Q73GP0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,30,163164
Q73GX5,Q73GX5_WOLPM,unreviewed,Conserved domain protein,Wolbachia pipientis wMel,158,163164
Q73H06,Q73H06_WOLPM,unreviewed,Conserved domain protein,Wolbachia pipientis wMel,460,163164
Q73ID8,Q73ID8_WOLPM,unreviewed,Dihydroorotase (DHOase) (EC 3.5.2.3),Wolbachia pipientis wMel,459,163164
