Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
A1KKG4,HIS1_MYCBP,reviewed,ATP phosphoribosyltransferase (ATP-PRT) (ATP-PRTase) (EC 2.4.2.17),Mycobacterium bovis (strain BCG / Pasteur 1173P2),284,410289
A1KJ17,HIS7_MYCBP,reviewed,Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19),Mycobacterium bovis (strain BCG / Pasteur 1173P2),210,410289
A1KPL9,HOA_MYCBP,reviewed,4-hydroxy-2-oxovalerate aldolase (HOA) (EC 4.1.3.39) (4-hydroxy-2-keto-pentanoic acid aldolase) (4-hydroxy-2-oxopentanoate aldolase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),346,410289
A1KKZ1,HTPG_MYCBP,reviewed,Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G),Mycobacterium bovis (strain BCG / Pasteur 1173P2),647,410289
A1KG40,HTPX_MYCBP,reviewed,Protease HtpX homolog (EC 3.4.24.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),286,410289
A1KPE8,IF1_MYCBP,reviewed,Translation initiation factor IF-1,Mycobacterium bovis (strain BCG / Pasteur 1173P2),73,410289
A0A0H3MAZ5,IFTNT_MYCBP,reviewed,Immunity factor for TNT homolog (IFT homolog) (Tuberculosis necrotizing toxin homolog antitoxin) (TNT homolog antitoxin),Mycobacterium bovis (strain BCG / Pasteur 1173P2),176,410289
A1KJG2,IDI_MYCBP,reviewed,Isopentenyl-diphosphate Delta-isomerase (IPP isomerase) (EC 5.3.3.2) (IPP:DMAPP isomerase) (Isopentenyl pyrophosphate isomerase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),176,410289
A1KHE9,ISPE_MYCBP,reviewed,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),306,410289
A1KMI2,IF2_MYCBP,reviewed,Translation initiation factor IF-2,Mycobacterium bovis (strain BCG / Pasteur 1173P2),900,410289
A1KML3,ISPG_MYCBP,reviewed,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin) (EC 1.17.7.3) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),387,410289
A1KMY9,LEU3_MYCBP,reviewed,3-isopropylmalate dehydrogenase (EC 1.1.1.85) (3-IPM-DH) (Beta-IPM dehydrogenase) (IMDH),Mycobacterium bovis (strain BCG / Pasteur 1173P2),336,410289
A1KLB3,NADD_MYCBP,reviewed,Probable nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),211,410289
A1KLE1,NDK_MYCBP,reviewed,Nucleoside diphosphate kinase (NDK) (NDP kinase) (EC 2.7.4.6) (Nucleoside-2-P kinase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),136,410289
A1KFV6,MURB_MYCBP,reviewed,UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98) (UDP-N-acetylmuramate dehydrogenase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),369,410289
A1KH91,PUR9_MYCBP,reviewed,Bifunctional purine biosynthesis protein PurH [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (AICAR transformylase); IMP cyclohydrolase (EC 3.5.4.10) (ATIC) (IMP synthase) (Inosinicase)],Mycobacterium bovis (strain BCG / Pasteur 1173P2),523,410289
A1KHF2,PTH_MYCBP,reviewed,Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29),Mycobacterium bovis (strain BCG / Pasteur 1173P2),191,410289
A1KGR3,PUR7_MYCBP,reviewed,Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),297,410289
A1KLC0,PROA_MYCBP,reviewed,Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase) (GSA dehydrogenase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),415,410289
A1KFQ9,PSD_MYCBP,reviewed,Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase alpha chain; Phosphatidylserine decarboxylase beta chain],Mycobacterium bovis (strain BCG / Pasteur 1173P2),231,410289
A1KKF3,PSB_MYCBP,reviewed,Proteasome subunit beta (EC 3.4.25.1) (20S proteasome beta subunit) (Proteasome core protein PrcB),Mycobacterium bovis (strain BCG / Pasteur 1173P2),291,410289
A1KKF2,PSA_MYCBP,reviewed,Proteasome subunit alpha (EC 3.4.25.1) (20S proteasome alpha subunit) (Proteasome core protein PrcA),Mycobacterium bovis (strain BCG / Pasteur 1173P2),248,410289
A0A0H3MBK5,PSTS3_MYCBP,reviewed,Phosphate-binding protein PstS3 (PstS-3) (38-kDa lipoprotein) (P38),Mycobacterium bovis (strain BCG / Pasteur 1173P2),370,410289
A0A0H3M950,PSTS1_MYCBP,reviewed,Phosphate-binding protein PstS1 (PstS-1) (38-kDa lipoprotein) (P38),Mycobacterium bovis (strain BCG / Pasteur 1173P2),374,410289
A1KKF4,PUP_MYCBP,reviewed,Prokaryotic ubiquitin-like protein Pup (Bacterial ubiquitin-like modifier),Mycobacterium bovis (strain BCG / Pasteur 1173P2),64,410289
A1KJB5,PYRG_MYCBP,reviewed,CTP synthase (EC 6.3.4.2) (Cytidine 5'-triphosphate synthase) (Cytidine triphosphate synthetase) (CTP synthetase) (CTPS) (UTP--ammonia ligase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),586,410289
A1KIH4,PYRF_MYCBP,reviewed,Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) (OMP decarboxylase) (OMPDCase) (OMPdecase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),274,410289
A1KKI2,PYRD_MYCBP,reviewed,Dihydroorotate dehydrogenase (quinone) (EC 1.3.5.2) (DHOdehase) (DHOD) (DHODase) (Dihydroorotate oxidase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),357,410289
A1KFK3,PYRE_MYCBP,reviewed,Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10),Mycobacterium bovis (strain BCG / Pasteur 1173P2),179,410289
A1KMM7,PYRH_MYCBP,reviewed,Uridylate kinase (UK) (EC 2.7.4.22) (Uridine monophosphate kinase) (UMP kinase) (UMPK),Mycobacterium bovis (strain BCG / Pasteur 1173P2),261,410289
A1KFH8,PURA_MYCBP,reviewed,Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),432,410289
A1KGT6,PURL_MYCBP,reviewed,Phosphoribosylformylglycinamidine synthase subunit PurL (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit II) (FGAR amidotransferase II) (FGAR-AT II) (Glutamine amidotransferase PurL) (Phosphoribosylformylglycinamidine synthase subunit II),Mycobacterium bovis (strain BCG / Pasteur 1173P2),766,410289
A1KGJ6,RL24_MYCBP,reviewed,50S ribosomal protein L24,Mycobacterium bovis (strain BCG / Pasteur 1173P2),105,410289
A1KGI3,RL4_MYCBP,reviewed,50S ribosomal protein L4,Mycobacterium bovis (strain BCG / Pasteur 1173P2),223,410289
A1KGK0,RL6_MYCBP,reviewed,50S ribosomal protein L6,Mycobacterium bovis (strain BCG / Pasteur 1173P2),179,410289
A1KMP6,RNH2_MYCBP,reviewed,Ribonuclease HII (RNase HII) (EC 3.1.26.4),Mycobacterium bovis (strain BCG / Pasteur 1173P2),264,410289
A1KID0,RNPH_MYCBP,reviewed,Ribonuclease PH (RNase PH) (EC 2.7.7.56) (tRNA nucleotidyltransferase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),259,410289
A1KPE7,RL36_MYCBP,reviewed,50S ribosomal protein L36,Mycobacterium bovis (strain BCG / Pasteur 1173P2),37,410289
A1KGI2,RL3_MYCBP,reviewed,50S ribosomal protein L3,Mycobacterium bovis (strain BCG / Pasteur 1173P2),217,410289
A1KGJ7,RL5_MYCBP,reviewed,50S ribosomal protein L5,Mycobacterium bovis (strain BCG / Pasteur 1173P2),187,410289
A1KJ59,RL35_MYCBP,reviewed,50S ribosomal protein L35,Mycobacterium bovis (strain BCG / Pasteur 1173P2),64,410289
A1KIH9,RPOZ_MYCBP,reviewed,DNA-directed RNA polymerase subunit omega (RNAP omega subunit) (EC 2.7.7.6) (RNA polymerase omega subunit) (Transcriptase subunit omega),Mycobacterium bovis (strain BCG / Pasteur 1173P2),110,410289
A1KQI8,RRAAH_MYCBP,reviewed,Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase (HMG aldolase) (EC 4.1.3.17) (Oxaloacetate decarboxylase) (OAA decarboxylase) (EC 4.1.1.3) (Regulator of ribonuclease activity homolog) (RraA-like protein),Mycobacterium bovis (strain BCG / Pasteur 1173P2),157,410289
A1KL99,RNZ_MYCBP,reviewed,Ribonuclease Z (RNase Z) (EC 3.1.26.11) (tRNA 3 endonuclease) (tRNase Z),Mycobacterium bovis (strain BCG / Pasteur 1173P2),280,410289
A1KMV6,RNTF_MYCBP,reviewed,PGL/p-HBAD biosynthesis rhamnosyltransferase (EC 2.4.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),449,410289
A1KPE3,RPOA_MYCBP,reviewed,DNA-directed RNA polymerase subunit alpha (RNAP subunit alpha) (EC 2.7.7.6) (RNA polymerase subunit alpha) (Transcriptase subunit alpha),Mycobacterium bovis (strain BCG / Pasteur 1173P2),347,410289
A1KEM4,RL9_MYCBP,reviewed,50S ribosomal protein L9,Mycobacterium bovis (strain BCG / Pasteur 1173P2),152,410289
A1KMM4,RLMN_MYCBP,reviewed,Probable dual-specificity RNA methyltransferase RlmN (EC 2.1.1.192) (23S rRNA (adenine(2503)-C(2))-methyltransferase) (23S rRNA m2A2503 methyltransferase) (Ribosomal RNA large subunit methyltransferase N) (tRNA (adenine(37)-C(2))-methyltransferase) (tRNA m2A37 methyltransferase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),364,410289
A1KMV3,RNMT_MYCBP,reviewed,Rhamnosyl O-methyltransferase (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),245,410289
A1KGI1,RS10_MYCBP,reviewed,30S ribosomal protein S10,Mycobacterium bovis (strain BCG / Pasteur 1173P2),101,410289
A1KPE6,RS13_MYCBP,reviewed,30S ribosomal protein S13,Mycobacterium bovis (strain BCG / Pasteur 1173P2),124,410289
A1KMQ3,RS16_MYCBP,reviewed,30S ribosomal protein S16,Mycobacterium bovis (strain BCG / Pasteur 1173P2),162,410289
A1KGE7,RPOB_MYCBP,reviewed,DNA-directed RNA polymerase subunit beta (RNAP subunit beta) (EC 2.7.7.6) (RNA polymerase subunit beta) (Transcriptase subunit beta),Mycobacterium bovis (strain BCG / Pasteur 1173P2),1178,410289
A1KGE8,RPOC_MYCBP,reviewed,DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta'),Mycobacterium bovis (strain BCG / Pasteur 1173P2),1316,410289
A1KPE5,RS11_MYCBP,reviewed,30S ribosomal protein S11,Mycobacterium bovis (strain BCG / Pasteur 1173P2),139,410289
A1KGG2,RS12_MYCBP,reviewed,30S ribosomal protein S12,Mycobacterium bovis (strain BCG / Pasteur 1173P2),124,410289
A1KMM6,RRF_MYCBP,reviewed,Ribosome-recycling factor (RRF) (Ribosome-releasing factor),Mycobacterium bovis (strain BCG / Pasteur 1173P2),185,410289
A1KGJ8,RS14Z_MYCBP,reviewed,30S ribosomal protein S14 type Z,Mycobacterium bovis (strain BCG / Pasteur 1173P2),61,410289
A1KGG3,RS7_MYCBP,reviewed,30S ribosomal protein S7,Mycobacterium bovis (strain BCG / Pasteur 1173P2),156,410289
A1KGJ9,RS8_MYCBP,reviewed,30S ribosomal protein S8,Mycobacterium bovis (strain BCG / Pasteur 1173P2),132,410289
A1KGK2,RS5_MYCBP,reviewed,30S ribosomal protein S5,Mycobacterium bovis (strain BCG / Pasteur 1173P2),220,410289
A1KLU0,RUVB_MYCBP,reviewed,Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12),Mycobacterium bovis (strain BCG / Pasteur 1173P2),344,410289
A1KLU2,RUVC_MYCBP,reviewed,Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4) (Holliday junction nuclease RuvC) (Holliday junction resolvase RuvC),Mycobacterium bovis (strain BCG / Pasteur 1173P2),188,410289
A1KPE4,RS4_MYCBP,reviewed,30S ribosomal protein S4,Mycobacterium bovis (strain BCG / Pasteur 1173P2),201,410289
A1KPC9,RS9_MYCBP,reviewed,30S ribosomal protein S9,Mycobacterium bovis (strain BCG / Pasteur 1173P2),151,410289
A1KKK8,RSMH_MYCBP,reviewed,Ribosomal RNA small subunit methyltransferase H (EC 2.1.1.199) (16S rRNA m(4)C1402 methyltransferase) (rRNA (cytosine-N(4)-)-methyltransferase RsmH),Mycobacterium bovis (strain BCG / Pasteur 1173P2),396,410289
A1KLU1,RUVA_MYCBP,reviewed,Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12),Mycobacterium bovis (strain BCG / Pasteur 1173P2),196,410289
A1KJN3,SECA2_MYCBP,reviewed,Protein translocase subunit SecA 2,Mycobacterium bovis (strain BCG / Pasteur 1173P2),808,410289
A1KKJ0,SEPF_MYCBP,reviewed,Cell division protein SepF,Mycobacterium bovis (strain BCG / Pasteur 1173P2),218,410289
A1KNQ0,SAHH_MYCBP,reviewed,Adenosylhomocysteinase (EC 3.3.1.1) (S-adenosyl-L-homocysteine hydrolase) (AdoHcyase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),495,410289
A1KNP2,SECA1_MYCBP,reviewed,Protein translocase subunit SecA 1,Mycobacterium bovis (strain BCG / Pasteur 1173P2),949,410289
A1KFR7,SIGK_MYCBP,reviewed,ECF RNA polymerase sigma factor SigK (ECF sigma factor SigK) (Alternative RNA polymerase sigma factor SigK) (RNA polymerase sigma-K factor) (Sigma-K factor),Mycobacterium bovis (strain BCG / Pasteur 1173P2),187,410289
A1KH85,SUCC_MYCBP,reviewed,Succinate--CoA ligase [ADP-forming] subunit beta (EC 6.2.1.5) (Succinyl-CoA synthetase subunit beta) (SCS-beta),Mycobacterium bovis (strain BCG / Pasteur 1173P2),387,410289
A1KM51,STHA_MYCBP,reviewed,Soluble pyridine nucleotide transhydrogenase (STH) (EC 1.6.1.1) (NAD(P)(+) transhydrogenase [B-specific]),Mycobacterium bovis (strain BCG / Pasteur 1173P2),468,410289
A1KMQ0,TRMD_MYCBP,reviewed,tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),230,410289
A1KLF8,TIG_MYCBP,reviewed,Trigger factor (TF) (EC 5.2.1.8) (PPIase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),466,410289
A1KIM7,TPIS_MYCBP,reviewed,Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),261,410289
A1KMD6,TRUB_MYCBP,reviewed,tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),298,410289
A1KJ29,TRPA_MYCBP,reviewed,Tryptophan synthase alpha chain (EC 4.2.1.20),Mycobacterium bovis (strain BCG / Pasteur 1173P2),270,410289
A1KKN4,TRPD_MYCBP,reviewed,Anthranilate phosphoribosyltransferase (EC 2.4.2.18),Mycobacterium bovis (strain BCG / Pasteur 1173P2),370,410289
A1KPB0,TSAD_MYCBP,reviewed,tRNA N6-adenosine threonylcarbamoyltransferase (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaD) (tRNA threonylcarbamoyladenosine biosynthesis protein TsaD),Mycobacterium bovis (strain BCG / Pasteur 1173P2),344,410289
A1KF28,TRMB_MYCBP,reviewed,tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),263,410289
A1KJ27,TRPC_MYCBP,reviewed,Indole-3-glycerol phosphate synthase (IGPS) (EC 4.1.1.48),Mycobacterium bovis (strain BCG / Pasteur 1173P2),272,410289
A1KJR3,UREF_MYCBP,reviewed,Urease accessory protein UreF,Mycobacterium bovis (strain BCG / Pasteur 1173P2),211,410289
A1KJR4,UREG_MYCBP,reviewed,Urease accessory protein UreG,Mycobacterium bovis (strain BCG / Pasteur 1173P2),224,410289
A1KJR2,URE1_MYCBP,reviewed,Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha),Mycobacterium bovis (strain BCG / Pasteur 1173P2),577,410289
A1KIL2,WHIA_MYCBP,reviewed,Putative sporulation transcription regulator WhiA,Mycobacterium bovis (strain BCG / Pasteur 1173P2),325,410289
A1KIK9,UVRC_MYCBP,reviewed,UvrABC system protein C (Protein UvrC) (Excinuclease ABC subunit C),Mycobacterium bovis (strain BCG / Pasteur 1173P2),646,410289
A1KKH9,UPPP_MYCBP,reviewed,Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),276,410289
A1KEK6,Y069_MYCBP,reviewed,UPF0301 protein BCG_0069,Mycobacterium bovis (strain BCG / Pasteur 1173P2),202,410289
A1KIL0,Y1482_MYCBP,reviewed,Nucleotide-binding protein BCG_1482,Mycobacterium bovis (strain BCG / Pasteur 1173P2),301,410289
A1KMN8,XERC_MYCBP,reviewed,Tyrosine recombinase XerC,Mycobacterium bovis (strain BCG / Pasteur 1173P2),298,410289
A1KEN2,Y095_MYCBP,reviewed,UPF0182 protein BCG_0095,Mycobacterium bovis (strain BCG / Pasteur 1173P2),979,410289
A1KJE6,Y1768_MYCBP,reviewed,Putative S-adenosyl-L-methionine-dependent methyltransferase BCG_1768c (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),312,410289
A1KQ98,Y3826_MYCBP,reviewed,Putative S-adenosyl-L-methionine-dependent methyltransferase BCG_3826c (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),314,410289
A1KQC1,Y3849_MYCBP,reviewed,Putative S-adenosyl-L-methionine-dependent methyltransferase BCG_3849c (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),308,410289
A1KIS1,Y1543_MYCBP,reviewed,UPF0353 protein BCG_1543,Mycobacterium bovis (strain BCG / Pasteur 1173P2),335,410289
A1KF44,Y261_MYCBP,reviewed,Uncharacterized methyltransferase BCG_0261c (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),254,410289
A1KEW5,Y181_MYCBP,reviewed,Putative S-adenosyl-L-methionine-dependent methyltransferase BCG_0181 (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),311,410289
A1KJW1,Y1935_MYCBP,reviewed,Putative S-adenosyl-L-methionine-dependent methyltransferase BCG_1935c (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),303,410289
A1KLV3,Y2628_MYCBP,reviewed,Probable transcriptional regulatory protein BCG_2628c,Mycobacterium bovis (strain BCG / Pasteur 1173P2),251,410289
A1KM55,Y2730_MYCBP,reviewed,UPF0678 fatty acid-binding protein-like protein BCG_2730c,Mycobacterium bovis (strain BCG / Pasteur 1173P2),164,410289
A1KI08,Y1280_MYCBP,reviewed,Putative O-methyltransferase BCG_1280c (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),224,410289
A1KLZ1,Y2666_MYCBP,reviewed,UPF0060 membrane protein BCG_2666c,Mycobacterium bovis (strain BCG / Pasteur 1173P2),110,410289
A1KFA4,Y321_MYCBP,reviewed,Putative S-adenosyl-L-methionine-dependent methyltransferase BCG_0321 (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),302,410289
A1KNT4,Y3311_MYCBP,reviewed,Maf-like protein BCG_3311,Mycobacterium bovis (strain BCG / Pasteur 1173P2),222,410289
A1KEW6,Y182_MYCBP,reviewed,Putative S-adenosyl-L-methionine-dependent methyltransferase BCG_0182 (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),310,410289
A1KPR5,Y3644_MYCBP,reviewed,Uncharacterized tRNA/rRNA methyltransferase BCG_3644c (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),322,410289
A1KGL2,Y781_MYCBP,reviewed,Putative S-adenosyl-L-methionine-dependent methyltransferase BCG_0781c (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),318,410289
A1KGU6,Y865_MYCBP,reviewed,UPF0678 fatty acid-binding protein-like protein BCG_0865c,Mycobacterium bovis (strain BCG / Pasteur 1173P2),226,410289
A1KGK6,Y775_MYCBP,reviewed,Putative S-adenosyl-L-methionine-dependent methyltransferase BCG_0775c (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),301,410289
A1KGK7,Y776_MYCBP,reviewed,Putative S-adenosyl-L-methionine-dependent methyltransferase BCG_0776c (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),367,410289
A1KP90,Y3469_MYCBP,reviewed,Putative S-adenosyl-L-methionine-dependent methyltransferase BCG_3469 (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),306,410289
A1KNI8,Y3215_MYCBP,reviewed,UPF0182 protein BCG_3215c,Mycobacterium bovis (strain BCG / Pasteur 1173P2),992,410289
A1KG37,Y605_MYCBP,reviewed,Uncharacterized protein BCG_0605c,Mycobacterium bovis (strain BCG / Pasteur 1173P2),241,410289
A1KL57,YBEY_MYCBP,reviewed,Endoribonuclease YbeY (EC 3.1.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),177,410289
A1KMP2,Y2919_MYCBP,reviewed,UPF0102 protein BCG_2919c,Mycobacterium bovis (strain BCG / Pasteur 1173P2),128,410289
A1KQ48,Y3776_MYCBP,reviewed,Nucleoid-associated protein BCG_3776c,Mycobacterium bovis (strain BCG / Pasteur 1173P2),133,410289
A1KG43,Y611_MYCBP,reviewed,UPF0234 protein BCG_0611c,Mycobacterium bovis (strain BCG / Pasteur 1173P2),163,410289
A1KMW6,Y2993_MYCBP,reviewed,Uncharacterized oxidoreductase BCG_2993 (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),282,410289
A1KH25,Y945_MYCBP,reviewed,Putative S-adenosyl-L-methionine-dependent methyltransferase BCG_0945c (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),325,410289
A1KGW3,Y883_MYCBP,reviewed,Putative S-adenosyl-L-methionine-dependent methyltransferase BCG_0883 (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),301,410289
A1KLQ2,YQGF_MYCBP,reviewed,Putative pre-16S rRNA nuclease (EC 3.1.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),170,410289
A1KPR8,ISPD_MYCBP,reviewed,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60) (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT),Mycobacterium bovis (strain BCG / Pasteur 1173P2),231,410289
A1KPR7,ISPF_MYCBP,reviewed,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (MECDP-synthase) (MECPP-synthase) (MECPS) (EC 4.6.1.12)",Mycobacterium bovis (strain BCG / Pasteur 1173P2),159,410289
A1KJX3,KATG_MYCBP,reviewed,Catalase-peroxidase (CP) (EC 1.11.1.21) (Peroxidase/catalase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),740,410289
A1KGL4,KAD_MYCBP,reviewed,Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),181,410289
A1KMZ6,ILVC_MYCBP,reviewed,Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I),Mycobacterium bovis (strain BCG / Pasteur 1173P2),337,410289
A1KHG8,KDPA_MYCBP,reviewed,Potassium-transporting ATPase potassium-binding subunit (ATP phosphohydrolase [potassium-transporting] A chain) (Potassium-binding and translocating subunit A) (Potassium-translocating ATPase A chain),Mycobacterium bovis (strain BCG / Pasteur 1173P2),571,410289
