NP_060732.2,intraflagellar transport protein 122 homolog isoform 3,Q9HBG6
NP_006590.1,nuclear factor of activated T-cells 5 isoform c,O94916
NP_036468.1,nuclear prelamin A recognition factor isoform a,Q9UHQ1
NP_115912.1,oxysterol-binding protein-related protein 6 isoform a,Q9BZF3
NP_056065.1,protein bicaudal D homolog 2 isoform 2,Q8TD16;Q96FU2
NP_057542.2,protein HGH1 homolog,Q96BK8;Q9BTY7
NP_056132.1,pumilio homolog 2 isoform 1,Q8TB72
NP_056128.1,rho guanine nucleotide exchange factor 12 isoform 1,B4E2K6;Q9NZN5
NP_006504.2,"serine--tRNA ligase, cytoplasmic isoform a",P49591;Q0VGA5
NP_006387.1,Sjoegren syndrome/scleroderma autoantigen 1 isoform 1,O60232
NP_006793.1,splicing factor 3A subunit 3 isoform 1,Q12874
NP_060045.4,telomerase-binding protein EST1A isoform 1,Q86US8
NP_054831.2,zinc finger transcription factor Trps1 isoform 1,Q9UHF7
NP_006319.1,RNA-binding protein 14 isoform 1,A0A0S2Z4Z0;Q96PK6
NP_079107.6,trimethylguanosine synthase isoform 1,Q96RS0
NP_004495.2,arf-GAP domain and FG repeat-containing protein 1 isoform 2,A0A0S2Z444;P52594
NP_006067.3,arf-GAP domain and FG repeat-containing protein 2,A4D2D6;O95081
NP_001203.1,"complement component 1 Q subcomponent-binding protein, mitochondrial precursor",Q07021
NP_006109.2,HCLS1-associated protein X-1 isoform a,A0A0S2Z591;O00165
NP_003681.1,interferon-inducible double-stranded RNA-dependent protein kinase activator A isoform 1,O75569
NP_006550.1,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 isoform 1",Q07666
NP_015556.1,kinesin-like protein KIF22 isoform 1,Q14807
NP_005563.1,lamin isoform C,P02545
NP_002814.3,prothymosin alpha isoform 2,P06454;Q53S24
NP_110400.1,tubulin beta-1 chain,Q9H4B7
NP_115914.1,tubulin beta-6 chain isoform 1,Q9BUF5
NP_817124.1,tubulin beta-8 chain,Q3ZCM7
NP_054737.1,"28S ribosomal protein S28, mitochondrial",A0A0S2Z563;Q9Y2Q9
NP_872578.1,"28S ribosomal protein S9, mitochondrial",P82933
NP_054769.1,"39S ribosomal protein L42, mitochondrial precursor",A0A024RBG3;Q9Y6G3
NP_001019.1,40S ribosomal protein S25,P62851
NP_002286.2,40S ribosomal protein SA isoform 1,A0A024R2P0;P08865
NP_000979.1,60S ribosomal protein L27,A0A024R1V4;P61353
NP_000985.1,60S ribosomal protein L32,A0A024R2G7;P62910
NP_000987.2,60S ribosomal protein L35a,P18077
NP_006296.1,acidic leucine-rich nuclear phosphoprotein 32 family member A,P39687
NP_006392.1,acidic leucine-rich nuclear phosphoprotein 32 family member B,Q92688
NP_006704.3,activated RNA polymerase II transcriptional coactivator p15,P53999;Q6IBA2
NP_055792.1,apoptotic chromatin condensation inducer in the nucleus isoform 1,Q9UKV3
NP_004530.1,"asparagine--tRNA ligase, cytoplasmic",O43776
NP_001081.1,ATP-binding cassette sub-family F member 1 isoform b,Q2L6I2;Q8NE71
NP_002617.3,"ATP-dependent 6-phosphofructokinase, liver type isoform b",P17858;Q7L2M7
NP_002618.1,"ATP-dependent 6-phosphofructokinase, platelet type isoform 1",Q01813
NP_065147.1,ATP-dependent RNA helicase DDX24,Q9GZR7
NP_065916.2,ATP-dependent RNA helicase DHX36 isoform 1,Q9H2U1
NP_009185.2,bifunctional polynucleotide phosphatase/kinase,Q96T60
NP_059133.1,cleavage and polyadenylation specificity factor subunit 2 isoform 1,A0A024R6H0;Q9P2I0
NP_001316.1,cleavage stimulation factor subunit 2 isoform 2,P33240
NP_001317.1,cleavage stimulation factor subunit 3 isoform 1,Q12996
NP_976043.1,coiled-coil-helix-coiled-coil-helix domain-containing protein 1,Q96BP2
NP_003580.1,cullin-4A isoform 2,Q13619
NP_003579.3,cullin-4B isoform 1,Q13620
NP_001367.2,cytoplasmic dynein 1 heavy chain 1,Q14204
NP_061832.2,DAZ-associated protein 1 isoform b,A0A0S2Z569;Q96EP5
NP_001914.3,DNA damage-binding protein 1,Q16531
NP_002302.2,DNA ligase 3 isoform beta precursor,P49916
NP_001632.2,DNA-(apurinic or apyrimidinic site) lyase,P27695;Q5TZP7
NP_002425.2,DNA-3-methyladenine glycosylase isoform a,P29372;Q1W6H1
NP_003290.1,endoplasmin precursor,P14625;V9HWP2
NP_004441.1,enhancer of rudimentary homolog,A0A024R6D4;P84090
NP_683723.2,epsin-2 isoform a,O95208
NP_003899.2,eukaryotic translation initiation factor 2 subunit 2 isoform 1,P20042;Q6IBR8
NP_001406.1,eukaryotic translation initiation factor 2 subunit 3,P41091
NP_057130.1,exosome complex component CSL4 isoform a,Q9Y3B2
NP_055819.2,exosome complex component RRP42,A0A024R2P7;B2RDZ9;Q15024
NP_064543.3,exosome complex component RRP46,Q9NQT4
NP_009123.1,FACT complex subunit SPT16,Q9Y5B9
NP_056405.2,G patch domain-containing protein 4 isoform 1,A8KAG1;E9PAV9
NP_009197.2,GPN-loop GTPase 1 isoform a,Q9HCN4
NP_112740.1,heterogeneous nuclear ribonucleoprotein D-like isoform a,A0A024RDF6;O14979
NP_000180.2,hexokinase-2,P52789
NP_808760.1,histone H2A.J,A0A024RAS2;Q9BTM1
NP_066406.1,histone H2B type 1-B,P33778
NP_003517.2,histone H2B type 1-C/E/F/G/I,B2R4S9;P62807
NP_066407.1,histone H2B type 1-D,A0A024QZZ7;P58876;P62807
NP_003515.1,histone H2B type 1-H,Q93079
NP_003512.1,histone H2B type 1-M,Q99879
NP_003511.1,histone H2B type 1-N,A0A024RCJ9;Q99877
NP_003519.1,histone H2B type 2-E,Q16778
NP_001019770.1,histone H2B type 2-F isoform a,Q5QNW6
NP_778225.1,histone H2B type 3-B,Q8N257
NP_005315.1,histone H3.3,B2R4P9;P84243
NP_003529.1,histone H4,B2R4R0;P62805
NP_036350.2,interleukin enhancer-binding factor 3 isoform a,A0A024R7C7;Q12906
NP_065713.1,"magnesium transporter MRS2 homolog, mitochondrial isoform b precursor",Q9HD23
NP_005917.2,microfibrillar-associated protein 1,P55081
NP_620153.1,MIT domain-containing protein 1 isoform 1,Q8WV92
NP_951038.1,myoD family inhibitor domain-containing protein isoform p40,A0A087X231;Q9P1T7
NP_002516.2,nardilysin isoform a,B1AKJ5;O43847;Q6UUU9
NP_073624.2,nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1 isoform 1,A0A024R4E1;Q9HAN9
NP_056199.2,nipped-B-like protein isoform B,Q6KC79
NP_005076.3,nuclear pore complex protein Nup214 isoform 2,P35658
NP_057018.1,nucleolar protein 58,Q9Y2X3
NP_777573.1,nucleolar protein 9 isoform 1,Q86U38
NP_031368.1,nucleoporin-like protein 2,O15504
NP_004528.1,nucleosome assembly protein 1-like 1 isoform 1,A0A024RBB7;P55209;Q9H2B0
NP_005960.1,nucleosome assembly protein 1-like 4,A0A024RCC9;Q99733
NP_004228.1,pachytene checkpoint protein 2 homolog isoform 1,Q15645
NP_001035879.1,paraspeckle component 1,B4DWI8;Q8WXF1
NP_037461.2,PAX3- and PAX7-binding protein 1 isoform 2,Q8N6E6;Q9Y5B6
NP_002660.1,pleiotropic regulator 1 isoform 1,O43660
NP_005007.2,poly(rC)-binding protein 2 isoform a,Q15366
NP_001035754.1,PPAN-P2RY11 protein isoform 1,A0A0B4J1V8;Q9NQ55
NP_055317.1,pre-mRNA-processing factor 19,Q9UMS4
NP_036601.2,pre-mRNA-processing factor 6,O94906
NP_057439.2,probable ATP-dependent RNA helicase DDX47 isoform 1,A0A024RAS3;Q9H0S4
NP_061955.1,probable ATP-dependent RNA helicase DDX56 isoform 1,Q9NY93
NP_006592.3,prostaglandin E synthase 3 isoform a,A0A024RB32;Q15185
NP_775882.2,protein FAM98B,Q52LJ0
NP_006074.2,protein Red,Q13123;Q95HA6;Q9UK43
NP_055791.1,protein RRP5 homolog,Q14690
NP_003002.2,protein SET isoform 2,A0A024R895;Q01105
NP_001123551.1,putative helicase MOV-10 isoform 1,Q9HCE1
NP_002874.1,ran GTPase-activating protein 1,A0A024R1U0;P46060;Q9BSK3
NP_006322.4,ribosomal RNA small subunit methyltransferase NEP1 isoform 1,Q92979
NP_004893.1,RNA-binding protein 39 isoform b,Q14498
NP_077297.2,RNA-binding protein 42 isoform 1,Q9BTD8
NP_005234.1,RNA-binding protein EWS isoform 2,Q01844
NP_004951.1,RNA-binding protein FUS isoform 1,P35637;Q6IBQ5
NP_060549.4,S1 RNA-binding domain-containing protein 1,Q8N5C6
NP_003760.1,serine/arginine-rich splicing factor 9,Q13242
NP_002708.1,serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform isoform 1,A0A140VJT0;P63151
NP_060931.2,serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform isoform a,Q66LE6
NP_002712.1,serine/threonine-protein phosphatase 6 catalytic subunit isoform b,A0A024R861;O00743
NP_003127.1,signal recognition particle 54 kDa protein isoform 1,P61011
NP_003124.1,signal recognition particle 9 kDa protein isoform 2,P49458
NP_003134.1,"single-stranded DNA-binding protein, mitochondrial precursor",A4D1U3;Q04837
NP_003085.1,small nuclear ribonucleoprotein E isoform 1,P62304
NP_003086.1,small nuclear ribonucleoprotein F,P62306
NP_003087.1,small nuclear ribonucleoprotein G isoform a,P62308
NP_075559.2,spermatogenesis-associated serine-rich protein 2,A0A024R101;Q86XZ4
NP_005868.1,splicing factor 3A subunit 1,A0A024R1K8;Q15459
NP_009096.2,splicing factor 3A subunit 2,Q05DF2;Q15428
NP_006749.1,splicing factor U2AF 35 kDa subunit isoform a,P0DN76;Q01081;Q7Z780
NP_006810.1,stress-induced-phosphoprotein 1 isoform b,P31948;V9HW72
NP_056175.3,superkiller viralicidic activity 2-like 2,P42285;Q3MHC9
NP_064615.3,suppressor of SWI4 1 homolog isoform 1,Q9NQ55
NP_079353.3,target of EGR1 protein 1,Q96GM8
NP_000113.1,TFIIH basal transcription factor complex helicase XPB subunit isoform a,P19447
NP_000391.1,TFIIH basal transcription factor complex helicase XPD subunit isoform 1,P18074
NP_077315.2,THO complex subunit 6 homolog isoform 1,Q86W42
NP_005850.1,transcriptional activator protein Pur-alpha,Q00577
NP_150093.1,transcriptional activator protein Pur-beta,Q96QR8
NP_006818.3,transmembrane emp24 domain-containing protein 10 precursor,A0A024R6I3;P49755
NP_872353.2,transmembrane emp24 domain-containing protein 4 isoform 1 precursor,Q7Z7H5
NP_059980.2,transmembrane emp24 domain-containing protein 9 precursor,A0A024R7M0;Q9BVK6
NP_055121.1,tRNA-splicing ligase RtcB homolog,Q9Y3I0
NP_821080.1,tubulin beta-2B chain,Q9BVA1
NP_003080.2,U1 small nuclear ribonucleoprotein 70 kDa isoform 1,A0A024QZD5;P08621
NP_003084.1,U1 small nuclear ribonucleoprotein C,P09234;Q5TAL4
NP_056444.3,U4/U6 small nuclear ribonucleoprotein Prp31,Q8WWY3
NP_006581.2,U4/U6.U5 tri-snRNP-associated protein 2 isoform 1,Q53GS9
NP_004805.2,U5 small nuclear ribonucleoprotein 40 kDa protein,A0MNP2;Q96DI7
NP_002945.1,ubiquitin-40S ribosomal protein S27a precursor,B2RDW1;P62979
NP_001988.1,ubiquitin-like protein fubi and ribosomal protein S30 precursor,P35544
NP_057123.1,UPF0568 protein C14orf166,Q549M8;Q9Y224
NP_001005751.1,WASH complex subunit FAM21A isoform 1,Q641Q2;Q6P0Q7
NP_056077.2,WASH complex subunit FAM21C isoform 1,A8K5W5;B3KMC4;Q9Y4E1
NP_006775.1,WD repeat-containing protein 3,Q5TDG3;Q9UNX4
NP_644810.1,WD repeat-containing protein 36,Q8NI36
NP_060695.2,WD40 repeat-containing protein SMU1,A0MNN4;Q2TAY7
NP_055186.3,A-kinase anchor protein 8-like isoform 1,Q9ULX6
NP_003479.1,"A-kinase anchor protein 1, mitochondrial precursor",A0A140VK05;Q92667
NP_000260.1,nucleoside diphosphate kinase A isoform b,P15531
NP_002746.1,dual specificity mitogen-activated protein kinase kinase 1,A4QPA9;Q02750
NP_002960.2,mitogen-activated protein kinase 12 isoform 1,P53778
NP_004094.3,protein-tyrosine kinase 2-beta isoform a,Q14289
NP_004654.1,ras-related protein Rab-11A isoform 1,A0A024R5Z8;P62491
NP_003875.3,histone acetyltransferase KAT2B,Q92831
NP_009225.1,breast cancer type 1 susceptibility protein isoform 1,P38398
NP_005185.2,CCAAT/enhancer-binding protein beta isoform a,P17676
NP_001231.2,cyclin-T1 isoform a,O60563
NP_114121.2,histone-lysine N-methyltransferase SETDB2 isoform a,Q96T68
NP_055315.2,HIV Tat-specific factor 1,O43719
NP_002285.1,lysosome-associated membrane glycoprotein 2 isoform A precursor,P13473
NP_002458.2,myc proto-oncogene protein,A0A087WVR4;P01106
NP_005654.3,negative elongation factor A,A0A0C4DFX9;Q9H3P2
NP_056271.3,negative elongation factor B,Q8WX92
NP_945327.2,negative elongation factor C/D,H0UI80;Q8IXH7
NP_002895.3,negative elongation factor E,A0A1U9X830;P18615
NP_005229.1,protein C-ets-1 isoform 2,B4DW78;P14921
NP_006697.2,transcription elongation regulator 1 isoform 1,O14776
NP_003487.1,transformation/transcription domain-associated protein isoform 2,Q9Y4A5
NP_055238.1,AF4/FMR2 family member 4,Q9UHB7
NP_001126.3,aggrecan core protein isoform 1 precursor,E7ENV9
NP_006006.3,AT-rich interactive domain-containing protein 1A isoform a,O14497
NP_689854.2,AT-rich interactive domain-containing protein 2 isoform 1,Q68CP9
NP_612808.1,B-cell lymphoma/leukemia 11B isoform 1,L8B7P7;Q9C0K0
NP_002719.3,bone marrow proteoglycan isoform 1 preproprotein,P13727
NP_002422.1,CDK-activating kinase assembly factor MAT1 isoform 1,A0A024R688;P51948
NP_613075.1,core histone macro-H2A.1 isoform 1,O75367
NP_061119.1,core histone macro-H2A.2,A0A024QZP6;Q9P0M6
NP_001789.2,cyclin-dependent kinase 2 isoform 1,A0A024RB77;P24941
NP_001790.1,cyclin-dependent kinase 7 isoform 1,A0A0S2Z3F9;P50613
NP_001230.1,cyclin-H isoform 1,P51946
NP_001232.1,cyclin-T2 isoform a,B4DH21;O60583
NP_036342.2,E3 ubiquitin-protein ligase TRIM32,A0A024R843;Q13049
NP_001955.1,early growth response protein 1,P18146;Q546S1
NP_005121.1,fibroblast growth factor-binding protein 1 precursor,Q14512
NP_001229.1,G1/S-specific cyclin-E1 isoform 1,P24864
NP_114172.1,G2/mitotic-specific cyclin-B1,P14635
NP_005307.1,general transcription factor IIH subunit 1,P32780
NP_001506.1,general transcription factor IIH subunit 2,Q13888
NP_001507.2,general transcription factor IIH subunit 3 isoform a,Q13889
NP_001508.1,general transcription factor IIH subunit 4,A0A1U9X7S4;Q92759
NP_002078.1,granulins precursor,P28799
NP_874369.1,histone acetyltransferase KAT5 isoform 1,Q92993
NP_066544.1,"histone cluster 1, H2aj",Q99878
NP_003500.1,histone H2A type 1,A4FTV9;P0C0S8
NP_003501.1,histone H2A type 1,A4FTV9;P0C0S8
NP_003502.1,histone H2A type 1,A4FTV9;P0C0S8
NP_003505.1,histone H2A type 1,A4FTV9;P0C0S8
NP_066408.1,histone H2A type 1,A4FTV9;B2R5B3;P0C0S8
NP_734466.1,histone H2A type 1-A,Q96QV6
NP_003504.2,histone H2A type 1-B/E,P04908;Q08AJ9
NP_003503.1,histone H2A type 1-C,A0A024R017;Q93077
NP_066409.1,histone H2A type 1-D,B2R5B6;P20671
NP_542163.1,histone H2A type 1-H,A3KPC7;Q96KK5
NP_003507.1,histone H2A type 2-A,Q6FI13
NP_778235.1,histone H2A type 2-B,Q8IUE6
NP_003508.1,histone H2A type 2-C,Q16777
NP_254280.1,histone H2A type 3,Q7L7L0
NP_036544.1,histone H2A.V isoform 1,Q71UI9
NP_002097.1,histone H2A.Z,P0C0S5
NP_542451.1,histone H2A-Bbd type 2/3,P0C5Z0
NP_002096.1,histone H2AX,P16104
NP_733759.1,histone H2B type 1-A,Q96A08
NP_003509.1,histone H2B type 1-C/E/F/G/I,B2R4S9;P62807
NP_003513.1,histone H2B type 1-C/E/F/G/I,B2R4S9;P62807
NP_003514.2,histone H2B type 1-C/E/F/G/I,B2R4S9;P62807
NP_003516.1,histone H2B type 1-C/E/F/G/I,B2R4S9;P62807
NP_066402.2,histone H2B type 1-J,A0A024RCJ2;P06899
NP_542160.1,histone H2B type 1-K,A0A024RCL8;O60814
NP_003510.1,histone H2B type 1-L,Q99880
NP_003518.2,histone H2B type 1-O,P23527
NP_003521.2,histone H3.1,P68431
NP_003522.1,histone H3.1,P68431
NP_003523.1,histone H3.1,P68431
NP_003524.1,histone H3.1,P68431
NP_003525.1,histone H3.1,P68431
NP_003526.1,histone H3.1,P68431
NP_003527.1,histone H3.1,P68431
NP_066298.1,histone H3.1,P68431
NP_003484.1,histone H3.1t,Q16695
NP_066403.2,histone H3.2,Q71DI3
NP_002098.1,histone H3.3,B2R4P9;P84243
NP_778224.1,histone H4,B2R4R0;P62805
NP_003486.1,histone H4,B2R4R0;P62805
NP_003530.1,histone H4,B2R4R0;P62805
NP_003531.1,histone H4,B2R4R0;P62805
NP_003532.1,histone H4,B2R4R0;P62805
NP_068803.1,histone H4,B2R4R0;P62805
NP_003533.1,histone H4,B2R4R0;P62805
NP_003534.1,histone H4,B2R4R0;P62805
NP_003535.1,histone H4,B2R4R0;P62805
NP_003536.1,histone H4,B2R4R0;P62805
NP_003537.1,histone H4,B2R4R0;P62805
NP_003539.1,histone H4,B2R4R0;P62805
NP_003538.1,histone H4-like protein type G,Q99525
NP_085151.1,histone-lysine N-methyltransferase SETD7 isoform 1,Q8WTS6
NP_001543.2,insulin-like growth factor-binding protein 4 precursor,A0A024R1U8;P22692
NP_002189.1,interferon regulatory factor 1,P10914;Q6FHN8
NP_733821.1,lamin isoform A,P02545
NP_005564.1,lamin-B1 isoform 1,P20700
NP_116126.3,lamin-B2,Q03252
NP_004220.2,mediator of RNA polymerase II transcription subunit 14,O60244
NP_005457.2,mediator of RNA polymerase II transcription subunit 6 isoform 2,O75586
NP_003791.3,mRNA-capping enzyme isoform a,O60942;Q7Z3R6
NP_005577.1,myoD family inhibitor isoform 1,A0A024RCY2;Q99750
NP_036370.2,NAD-dependent protein deacetylase sirtuin-1 isoform a,A0A024QZQ1;Q96EB6
NP_002493.3,nuclear factor NF-kappa-B p100 subunit isoform b,Q00653
NP_036472.2,"nuclear factor of activated T-cells, cytoplasmic 2 isoform B",Q13469
NP_054829.2,nuclear inhibitor of protein phosphatase 1 isoform alpha,Q12972
NP_002323.2,prolow-density lipoprotein receptor-related protein 1 preproprotein,Q07954;Q59FG2
NP_817092.1,protein phosphatase 1G,O15355;Q6IAU5
NP_006084.2,proteoglycan 3 precursor,Q9Y2Y8
NP_005798.3,proteoglycan 4 isoform A preproprotein,Q92954
NP_005602.3,retinoblastoma-like protein 2 isoform 1,Q08999
NP_599150.1,RISC-loading complex subunit TARBP2 isoform a,Q15633
NP_004706.3,RNA polymerase II subunit A C-terminal domain phosphatase isoform 1,Q9Y5B0
NP_002699.1,serine/threonine-protein phosphatase PP1-alpha catalytic subunit isoform 1,P62136
NP_002701.1,serine/threonine-protein phosphatase PP1-gamma catalytic subunit isoform 1,A0A024RBP2;P36873
NP_001035.1,sodium-dependent dopamine transporter,Q01959
NP_002991.2,succinate dehydrogenase,P21912
NP_003963.1,TATA-binding protein-associated factor 172,O14981;Q2M1V9;Q8N6J1
NP_631961.1,TATA-binding protein-associated factor 2N isoform 1,Q92804
NP_003185.1,TATA-box-binding protein isoform 1,P20226;Q32MN7
NP_003241.2,thyroid hormone receptor alpha isoform 2,P10827
NP_003063.2,transcription activator BRG1 isoform B,A7E2E1;P51532
NP_006500.2,transcription factor RelB,Q01201
NP_612482.2,transcription factor Sp1 isoform a,P08047
NP_001505.1,transcription initiation factor IIB,Q00403
NP_004597.2,transcription initiation factor TFIID subunit 1 isoform 1,P21675
NP_006275.1,transcription initiation factor TFIID subunit 10,Q12962
NP_005634.1,transcription initiation factor TFIID subunit 11 isoform 1,Q15544
NP_005635.1,transcription initiation factor TFIID subunit 12,Q16514
NP_005636.1,transcription initiation factor TFIID subunit 13,A0A024R089;Q15543
NP_003175.1,transcription initiation factor TFIID subunit 2,B3KMD8;Q6P1X5
NP_114129.1,transcription initiation factor TFIID subunit 3,Q5VWG9
NP_003176.2,transcription initiation factor TFIID subunit 4,O00268
NP_005631.1,transcription initiation factor TFIID subunit 4B isoform 2,Q92750
NP_008882.2,transcription initiation factor TFIID subunit 5 isoform 1,Q15542
NP_005632.1,transcription initiation factor TFIID subunit 6 isoform alpha,P49848
NP_005633.2,transcription initiation factor TFIID subunit 7,Q15545
NP_612639.2,transcription initiation factor TFIID subunit 8,Q7Z7C8
NP_003178.1,transcription initiation factor TFIID subunit 9,Q16594
NP_003843.3,transcription intermediary factor 1-alpha isoform b,A0A024R784;O15164
NP_005418.1,tumor protein p73 isoform a,A0A024R4C3;O15350
NP_002010.2,vascular endothelial growth factor receptor 1 isoform 1 precursor,L7RSL3;P17948
NP_056982.1,zinc finger and BTB domain-containing protein 7A,O95365
NP_005261.2,zinc finger protein GLI2,P10070;Q1PSW9;Q59FV5
NP_005177.2,calpain-1 catalytic subunit,P07384
NP_062552.2,7SK snRNA methylphosphate capping enzyme isoform A,Q7L2J0
NP_005926.1,AF4/FMR2 family member 1 isoform 2,P51825;Q14C88
NP_000928.1,DNA-directed RNA polymerase II subunit RPB1,P24928
NP_006225.1,DNA-directed RNA polymerase II subunit RPB11-a,P52435
NP_000929.1,DNA-directed RNA polymerase II subunit RPB2 isoform 1,B4DH29;P30876
NP_116558.1,DNA-directed RNA polymerase II subunit RPB3,P19387;Q6FGR6
NP_004796.1,DNA-directed RNA polymerase II subunit RPB4,A0A024RAJ4;O15514
NP_002687.1,DNA-directed RNA polymerase II subunit RPB7,P62487
NP_006224.1,DNA-directed RNA polymerase II subunit RPB9,P36954
NP_002686.2,"DNA-directed RNA polymerases I, II, and III subunit RPABC1 isoform a",P19388
NP_068809.1,"DNA-directed RNA polymerases I, II, and III subunit RPABC2 isoform 1",P61218
NP_006223.2,"DNA-directed RNA polymerases I, II, and III subunit RPABC3 isoform 2",P52434
NP_005025.1,"DNA-directed RNA polymerases I, II, and III subunit RPABC4",A0A024R9G0;P53803
NP_066951.1,"DNA-directed RNA polymerases I, II, and III subunit RPABC5",P62875
NP_057732.2,la-related protein 7 isoform 1,Q4G0J3
NP_004520.2,protein AF-9 isoform a,A0A0S2Z448;P42568
NP_005925.2,protein ENL,Q03111
NP_006523.1,RNA polymerase II elongation factor ELL,P55199
NP_061961.2,RNA polymerase II-associated factor 1 homolog isoform 1,A0A024R0H6;Q8N7H5
NP_055521.1,squamous cell carcinoma antigen recognized by T-cells 3,Q15020
NP_002176.2,interleukin-7 receptor subunit alpha precursor,P16871
NP_002438.2,macrophage-stimulating protein receptor isoform 1 preproprotein,Q04912
NP_002494.2,NF-kappa-B inhibitor beta isoform 1,Q15653
NP_036249.1,chromobox protein homolog 5,P45973;V9HWG0
NP_071349.3,(E3-independent) E2 ubiquitin-conjugating enzyme,Q9C0C9
NP_002525.2,2'-5'-oligoadenylate synthase 1 isoform 2,P00973
NP_058197.2,2'-5'-oligoadenylate synthase 2 isoform 1,P29728
NP_006178.2,2'-5'-oligoadenylate synthase 3,Q9Y6K5
NP_006242.5,5'-AMP-activated protein kinase catalytic subunit alpha-1 isoform 1,Q13131
NP_006243.2,5'-AMP-activated protein kinase catalytic subunit alpha-2,P54646
NP_006244.2,5'-AMP-activated protein kinase subunit beta-1,A0A024RBN1;Q9Y478
NP_942131.1,acetyl-CoA carboxylase 1 isoform 1,B2ZZ90;Q13085
NP_004292.1,actin-like protein 6A isoform 1,O96019
NP_006529.1,bcl-2-like protein 11 isoform 6,O43521
NP_036236.1,beta-secretase 1 isoform A preproprotein,A0A024R3D7;P56817
NP_036237.2,beta-secretase 2 isoform A preproprotein,Q9Y5Z0
NP_001187.1,BH3-interacting domain death agonist isoform 2,A8ASI8;B3KT21;P55957
NP_002003.1,bis(5'-adenosyl)-triphosphatase 1,A0A024R366;P49789
NP_490597.1,bromodomain-containing protein 4 isoform long,O60885
NP_006193.1,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A isoform 4",P27815
NP_002591.2,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B isoform 1",Q07343;X5DNX5
NP_000914.2,"cAMP-specific 3',5'-cyclic phosphodiesterase 4C isoform 1",O43849;Q08493;Q32MM7
NP_006194.2,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D isoform PDE4D3",Q08499
NP_149421.2,cannabinoid receptor 1 isoform b,P21554;V5KA96
NP_001220.2,caspase-9 isoform alpha precursor,P55211
NP_001245.1,cell division control protein 6 homolog,A0A024R1S2;Q99741
NP_006249.1,cGMP-dependent protein kinase 1 isoform 2,Q13976
NP_057291.1,cleavage and polyadenylation specificity factor subunit 3 isoform a,Q9UKF6
NP_055680.3,condensin complex subunit 1,B3KMS0;B3KY03;Q15021
NP_056156.2,condensin complex subunit 2 isoform 1,Q15003
NP_005645.1,COUP transcription factor 1,P10589
NP_055408.2,CXXC-type zinc finger protein 1 isoform 2,Q9P0U4
NP_001666.2,cyclic AMP-dependent transcription factor ATF-4,P18848
NP_003905.1,cyclin-A1 isoform a,P78396
NP_001228.1,cyclin-A2,P20248
NP_005181.2,cyclin-C isoform a,P24863;Q7Z4L3
NP_003709.3,cyclin-dependent kinase 13 isoform 1,A0A024RA85;Q14004;Q9BVE2
NP_000066.1,cyclin-dependent kinase 4,A0A024RBB6;P11802
NP_001251.1,cyclin-dependent kinase 8 isoform 1,P49336
NP_004055.1,cyclin-dependent kinase inhibitor 1B,P46527;Q6I9V6
NP_892020.1,DBIRD complex subunit ZNF326 isoform 3,Q5BKZ1
NP_060211.3,DDB1- and CUL4-associated factor 16,Q9NXF7
NP_001377.1,dihydropyrimidinase-related protein 2 isoform 2,Q16555
NP_002866.2,DNA repair protein RAD51 homolog 1 isoform 1,Q06609
NP_002379.3,DNA replication licensing factor MCM3 isoform 1,P25205
NP_006051.1,DNA-binding protein Ikaros isoform 1,Q13422;R9R4D9
NP_002747.2,dual specificity mitogen-activated protein kinase kinase 3 isoform A,P46734
NP_002749.2,dual specificity mitogen-activated protein kinase kinase 6 isoform 1,A8K3Y2;P52564
NP_056224.3,E1A-binding protein p400,Q96L91
NP_444251.1,E3 ubiquitin-protein ligase ZFP91 isoform 1,A0A024R4Z1;Q96JP5
NP_001949.1,elongation factor 1-alpha 2,Q05639
NP_003189.2,elongin-A,Q14241
NP_009039.1,elongin-B isoform a,Q15370
NP_803187.1,endoribonuclease Dicer isoform 1,Q9UPY3
NP_000106.1,endothelin B receptor isoform 1 precursor,P24530
NP_004085.1,eukaryotic translation initiation factor 2 subunit 1,P05198;Q53XC0
NP_003137.1,FACT complex subunit SSRP1,A0A024R4Z6;Q08945
NP_004921.1,F-actin-capping protein subunit beta isoform 1,P47756;Q7L4N0
NP_036307.2,F-box only protein 3 isoform 1,Q49AF1;Q9UK99
NP_001990.2,fibrillin-2 precursor,P35556
NP_004851.2,fragile X mental retardation syndrome-related protein 2,P51116
NP_001751.1,G1/S-specific cyclin-D3 isoform 2,P30281
NP_009209.1,gamma-aminobutyric acid receptor-associated protein,O95166;Q6IAW1
NP_005504.2,general transcription factor IIE subunit 1,P29083
NP_002087.2,general transcription factor IIF subunit 1,P35269
NP_004119.1,general transcription factor IIF subunit 2,A0A024RDU9;P13984
NP_000148.2,glucosylceramidase isoform 1 precursor,A0A068F658;P04062
NP_000846.1,guanylate cyclase soluble subunit alpha-2 isoform 2,P33402
NP_000847.2,guanylate cyclase soluble subunit alpha-3 isoform A,Q02108
